"","annot","BH.Q","ADJ.P","PER","LAG","AMP"
"11464","1700017B05Rik",1,1,12,0,19.423817176966
"11465","BC039966",1,0.978125,18,3,3.52172682971694
"11466","Lrrc27",1,1,24,6,4.37111200146951
"11467","Smarcad1",1,0.549107142857143,18,9,34.1288686300612
"11468","C4a",1,1,24,0,7.64298040646728
"11469","Ccn2",1,1,12,0,28.5774233117607
"11470","Syde1",1,0.978125,18,0,3.89901019985855
"11471","Naprt",1,1,18,3,9.85622403794576
"11472","Pard6b",1,0.549107142857143,18,15,5.04871206678158
"11473","Gm12371",1,0.978125,18,0,0.815946554243533
"11474","Tut1",1,1,18,15,18.4568592763869
"11475","Gpr75",1,0.280357142857143,18,12,9.12338952218522
"11476","Gm13217",1,0.0495535714285714,18,9,3.04204517093814
"11477","Rbm10",1,1,24,0,66.0485347953431
"11478","Tram2",1,0.280357142857143,12,0,6.86019014927093
"11479","Thsd4",1,0.280357142857143,12,0,22.5551819123523
"11480","Dync2h1",1,0.280357142857143,12,9,44.7588849078023
"11481","Mtrfr",0.939757412398922,0.00357142857142857,12,9,6.05812765830501
"11482","Ttf2",0.939757412398922,0.000446428571428571,12,0,10.4966119078661
"11483","Gas1",1,1,18,9,7.76656446070097
"11484","BB218582",1,1,18,9,6.13914782808738
"11485","Zbtb33",1,0.978125,18,9,35.2389344915422
"11486","Casp8",1,0.978125,12,6,4.24736849699623
"11487","Dcaf10",1,1,24,18,23.9966385555564
"11488","Dnajc7",1,0.280357142857143,12,6,163.522371312039
"11489","C030034I22Rik",1,1,18,9,5.13038463578875
"11490","Mrpl48",1,0.280357142857143,18,3,22.4591546945252
"11491","Itga6",1,0.0495535714285714,12,9,37.4011898024696
"11492","Gm14719",1,1,18,0,4.14977206768446
"11493","Mkln1os",1,1,18,9,5.23697902154839
"11494","Frem1",1,1,12,6,5.54198732734796
"11495","Tfdp1",1,1,24,18,24.5268321853133
"11496","Rasal3",1,0.015625,12,0,7.80477581310664
"11497","Gm11964",1,1,24,6,15.5871104028163
"11498","Otulinl",1,1,24,18,8.5716908368419
"11499","Mettl18",1,0.978125,12,6,9.62088123527812
"11500","Card9",1,0.549107142857143,12,6,5.6095466518523
"11501","Mmadhc",1,1,18,6,21.1608037814511
"11502","Apex2",1,1,24,0,7.23529216900361
"11503","Lama2",1,0.280357142857143,18,12,20.913173951249
"11504","Ccl25",1,1,12,6,1.01238550537904
"11505","Txlnb",1,0.280357142857143,12,0,1.17488187043681
"11506","Cd74",1,0.549107142857143,18,6,23.0836485774435
"11507","Col22a1",1,1,12,6,2.54767999274359
"11508","Tma7",1,1,24,18,16.8278613633788
"11509","Sqor",1,0.280357142857143,12,6,8.09861525276031
"11510","Dcaf12l2",1,1,12,6,4.04535590991875
"11511","Snapc5",1,1,18,0,15.8802567273536
"11512","Rtca",1,0.978125,12,3,9.637809365357
"11513","Gm5380",1,1,18,6,4.94947459445929
"11514","Qrfpr",1,0.127232142857143,18,9,12.9238276001049
"11515","Mertk",1,0.280357142857143,12,0,88.5194292704929
"11516","Pmvk",1,0.978125,18,0,47.4980757549775
"11517","Cd2bp2",1,1,18,3,66.9503733447447
"11518","Fancl",1,1,24,18,1.60417690052335
"11519","Robo4",1,0.978125,12,0,13.0988511528183
"11520","Rfx2",1,1,18,6,7.50360758668601
"11521","Tent5c",1,0.280357142857143,18,6,5.02204011957665
"11522","Gm12226",1,1,18,6,6.90578071088183
"11523","Cad",1,1,18,15,35.8596762387723
"11524","Ptcd1",1,1,18,15,37.1325670420052
"11525","Kl",1,0.978125,18,12,43.2312276049052
"11526","Ccnd2",1,1,18,12,15.2109421894251
"11527","Actr6",1,1,24,18,28.5611166374036
"11528","Htr1d",1,0.549107142857143,12,6,4.54337424928056
"11529","Fam174b",1,1,24,0,33.0978772057758
"11530","Apol8",1,0.280357142857143,12,6,4.34541999043313
"11531","Chmp2b",1,1,24,12,41.9369964158709
"11532","Smarcb1",1,1,12,6,59.920551079218
"11533","Cdyl2",1,0.978125,12,0,9.23406199224288
"11534","Phtf1os",1,0.978125,12,0,3.33506781053649
"11535","Wdr55",1,1,18,3,11.1571012616964
"11536","Zfp747",1,0.978125,18,15,7.78833574102807
"11537","Fdxacb1",1,0.549107142857143,18,9,5.36909981334489
"11538","Cutc",1,1,24,12,6.44132543230463
"11539","Arhgap10",1,1,24,12,3.56367082007556
"11540","Sptbn5",1,0.549107142857143,18,12,16.1130198314189
"11541","Golga5",1,1,18,9,18.3312290402691
"11542","Kcnq4",1,1,18,15,15.4740898935947
"11543","Plk4",1,1,24,18,5.28070155313006
"11544","Abcb4",1,0.549107142857143,12,0,3.34376785600205
"11545","Rictor",1,1,18,6,24.176732793427
"11546","Ifi30",1,0.978125,12,3,4.62161608364046
"11547","Gm15720",1,1,24,12,13.1929770915717
"11548","Fam221b",1,1,24,6,7.28054706488023
"11549","Col18a1",1,1,24,6,30.6227547807835
"11550","3632454L22Rik",1,1,24,0,6.31012740110502
"11551","5033430I15Rik",1,0.978125,12,0,9.95883881600241
"11552","Gm5822",1,0.280357142857143,18,0,4.03031240787281
"11553","Sco2",1,0.015625,12,3,18.3871191444718
"11554","Gsx1",1,1,24,6,2.13406403152904
"11555","Kcnk6",1,0.549107142857143,18,15,11.7859515641153
"11556","Tuba1c",1,1,24,12,11.0233414443152
"11557","Cd1d1",1,1,18,9,4.92405792161223
"11558","Tmco4",1,1,18,6,3.52572465727392
"11559","Adat2",1,1,12,9,5.79120076365235
"11560","Stc2",1,0.549107142857143,12,6,10.5806695473655
