"annot","pVal","phase","peak.shape","period"
"Etv3",0.165137018132428,12,8,12
"Fmr1",0.343720962537962,14,12,16
"Eno3",0.00101232418262486,8,18,24
"Fbxo34",5.07309263826019e-12,8,16,24
"Bcas2",0.636512272948526,14,8,16
"Srf",0.112673057540308,2,4,12
"Ostc",5.557381984528e-09,2,6,24
"Uspl1",0.034647141159884,2,4,12
"Trappc13",0.000385814862968231,12,6,12
"Ptges2",1.26698713064273e-05,12,16,24
"Tlcd1",0.0125964547129511,4,20,24
"Rassf7",0.00303609007277939,8,10,16
"L3hypdh",0.000989316814837935,16,6,24
"Elof1",0.0981232165854245,12,18,24
"Dolpp1",0.928858657449789,10,8,16
"Mrps23",0.0405709023942666,12,6,12
"Map4k2",0.000125340762717035,4,14,24
"Lgals4",0.000174532322195835,14,4,24
"Mff",0.207720831227723,12,12,22
"Socs7",0.0309734680509392,16,10,22
"St7l",0.0118579352145479,2,6,24
"Birc2",0.265251560241389,2,18,24
"Echdc1",1.8029506530884e-05,24,10,24
"Ttc13",0.0012491649861457,24,10,24
"Fam120b",7.58555508259005e-07,14,12,24
"Lrrc47",0.000207581582803787,12,6,12
"Sec14l1",0.00103934367472696,2,4,24
"Zdhhc7",0.000124537604081948,12,6,12
"Stx2",3.77760653248411e-10,22,14,24
"Efcab14",0.95226854871718,6,8,18
"Mfsd6",0.768124181451622,2,8,24
"Chpf2",3.99520627667763e-06,8,6,24
"Adsl",0.0446028464087234,12,6,12
"Ticam1",0.000998041046897594,12,10,12
"Alkbh3",3.14081127058064e-05,8,10,24
"Washc1",7.6511726054656e-08,6,12,24
"Adpgk",5.63114651018747e-05,24,4,24
"Capn10",6.23633337013075e-06,8,10,16
"Ttc19",0.0297976025208041,14,12,24
"Siah2",6.78745383296547e-05,24,8,24
"Cog2",0.00295184206247825,4,10,18
"Ccdc9",2.92348777088415e-10,8,10,24
"Gm3219",1.44912882420145e-10,4,8,24
"Spryd3",5.56665142905309e-07,2,12,22
"Rps4l",0.00205725425822615,12,6,16
"Sox6",0.217484679072409,2,8,16
"Sfi1",4.7962397187738e-07,2,4,12
"Pak4",2.66507598525096e-05,2,4,24
"Wipf2",0.202250011072048,6,6,24
"Msrb3",0.0100072770129674,2,18,24
"Golga1",0.00244244655243885,22,20,24
"Rfwd3",1.19192197865558e-06,24,14,24
"Bcl7c",4.74803628966633e-10,4,10,24
"Eif2b2",0.974315259107524,8,14,22
"Htatip2",1.33790552155334e-08,4,10,24
"Phf14",1.3930624264052e-05,12,14,24
"Rab35",0.481986747805099,2,10,16
"Crim1",0.00157723520973213,16,12,22
"Sppl2b",6.66945409536808e-10,24,10,24
"Ftsj1",0.00989567326544603,22,12,24
"Tmem161a",0.0533273486765951,24,14,24
"Pfdn6",0.518911193959832,8,10,16
"Ago3",0.0102191409152887,2,4,12
"Tmcc3",0.903923587740948,24,12,24
"Gmppa",1.77557008641363e-07,8,14,22
"Bbx",0.938160345380495,24,18,24
"Smc5",2.76543844950355e-13,2,10,24
"Ttc9c",0.0849915692223324,2,18,24
"Sdf2l1",6.71292593927267e-10,2,8,24
"Tbcb",0.734614453296225,4,12,24
"Ccdc71",0.00989878068698563,4,14,24
"Pbx2",0.0237184758567947,2,4,12
"Rchy1",2.47774007549449e-07,2,12,24
"LOC118567736",0.027848005275477,8,10,24
"Nop14",0.0130534689428994,14,20,24
"Nt5c2",0.00205027704399441,2,6,12
"Tcf4",0.478073526479044,6,12,24
"Trappc6b",0.000155800529879168,8,14,24
"Manea",0.0123857548222125,8,8,18
"Cryl1",6.93071279540605e-08,10,14,24
"Rtp4",1.67143395126596e-06,6,14,24
"Timm8b",0.947280345028131,12,6,12
"Znhit2",0.00641816869362155,8,10,16
"Rmc1",0.105995701713765,14,16,24
"Get4",3.34133556582312e-06,12,6,24
"Ckap5",0.00994004848188301,2,12,24
"Rhog",0.170654222896434,16,2,16
"Nsun4",0.0162546718166179,2,10,18
"Fam3a",0.0405780015038584,6,6,24
"Ccdc127",0.0215027901664496,2,10,16
"Elp5",0.102288890214894,12,6,12
"Brix1",0.0248194296913458,14,20,24
"Cc2d1b",0.000708729947339153,24,8,24
"Mto1",0.0011022299487114,22,14,24
"Commd7",3.5441139374114e-12,2,10,24
"Coq3",0.107413694809473,10,6,12
"1600012H06Rik",0.00460947879918956,6,16,24
"Lsm4",0.00171048651916816,14,12,24
"Ercc5",1.3973116117985e-06,8,10,24
"Gpr182",0.0477804067802756,24,6,24
"Elmod3",0.00324622386943877,16,20,24
"Utp4",0.0725733925452639,24,4,24
"Krt4",0.431639546516084,12,2,16
"Sipa1l3",0.586404873419492,6,4,12
"Usp45",0.000185505756047713,22,14,24
"Fzd8",4.25653754237331e-14,8,18,24
"Snu13",0.0249539968216157,2,6,12
"Rexo4",0.000297729072795527,2,6,12
"Dlg3",0.067373723934551,24,10,24
"Armc8",0.102537914146234,12,8,16
"Dnajc2",0.124748949537948,2,4,12
"Zbtb21",1.96723892354278e-15,24,8,24
"Btf3l4",0.0115516256530757,6,20,24
"Usp30",8.15371195935196e-05,8,10,24
"Ankrd16",9.84622159361276e-05,8,10,24
"Emsy",0.357183007782003,2,4,12
"Fbxl18",0.000175359489599607,22,20,24
"Dnmt1",0.000299704761280442,24,12,24
"Mpp5",0.723054620693565,12,14,24
"Bdp1",0.0236677964910455,2,2,12
"Trim33",0.403376396765755,22,20,24
"Ttc37",0.026173449626071,12,4,12
"Crtc1",0.494234881641808,8,6,12
"Spty2d1",0.00143710423867413,12,6,12
"Tpgs1",0.00386469500640929,10,8,16
"Ndufc1",0.0352822300532327,4,14,24
"Marchf7",1.20808082899264e-05,8,10,24
"Gpc1",9.5560082191184e-07,10,16,24
"Plekhb2",0.0602526420767312,22,20,24
"Nfatc1",0.000775828877079147,14,14,22
"Oard1",0.822914552854042,8,10,24
"Mtpap",0.94981956994119,2,8,18
"Agap1",0.0265384071135843,14,18,24
"Antkmt",0.575624734884396,4,18,22
"AI837181",0.407309686936458,8,10,24
"Parn",5.24855908547375e-10,8,10,24
"Mettl4",0.0381413899314766,8,12,24
"Eif4e3",3.84426834075151e-13,16,10,24
"Arhgap18",1.37039320837073e-08,10,4,24
"Tbce",1.17967084360226e-07,8,6,24
"Nat9",5.3224881613068e-06,10,12,22
"Ercc6",0.000129878946017742,12,6,12
"Pptc7",4.02244894528794e-10,12,16,24
"Mrpl40",0.000326510876524649,12,10,22
"Cstf2",0.000123932159462899,24,10,24
"Ssbp1",0.148142738260036,6,16,24
"Phf10",0.350448072444082,2,10,20
"Arap2",0.959660606312764,6,2,12
"Nagpa",0.0199861370198676,24,18,24
"Amdhd2",3.97376992775353e-05,14,10,24
"Plin4",0.0219590740681138,10,10,12
"Oma1",0.264681476998979,6,6,24
"Clasrp",0.0117842717274114,6,12,24
"Tbkbp1",0.0170847564216682,8,10,16
"Tubgcp3",0.000268502222024574,6,10,24
"Bet1l",0.0017947379457908,14,4,24
"Kif3b",0.0215678078901144,12,4,12
"Plpp2",0.00216446852285577,12,8,12
"Wsb1",0.0504720875277077,2,8,16
"Sae1",0.31155396436986,24,4,24
"Sema6d",0.0241933037523182,12,6,12
"Peli1",0.000271017465322228,2,10,24
"Borcs8",0.088224274130224,24,10,24
"Irf5",0.000344795684773157,22,16,24
"Fabp5",0.00548512049807152,24,10,24
"Bicra",0.00132297203343233,2,8,24
"Leprotl1",3.75732142865321e-15,24,14,24
"Dcps",0.0033916914484938,8,6,24
"Khdrbs3",1.7343473696357e-07,6,20,24
"Fam214b",8.48328957353763e-08,10,8,24
"H19",0.0104914306198842,10,20,24
"Tmem168",0.0313148716422762,8,8,24
"Sppl3",0.0104101932665203,2,10,24
"Ints6",0.0112505496403858,12,8,12
"Coa6",1.27951434519173e-10,12,20,24
"Rbfox2",0.0426290839716163,2,8,16
"Mrpl44",2.2454895875136e-05,4,14,24
"Cep164",1.2840585892639e-07,24,12,24
"Mrpl3",0.0351391113696461,2,16,24
"Pelo",7.06397794011013e-06,2,4,12
"Tmem222",0.000558971385316438,8,18,24
"Cdk17",0.00168239817700312,2,8,24
"Taf4",0.00506148127453399,2,4,12
"Mmachc",4.60468544635143e-06,14,14,24
"Nosip",5.24959451424738e-05,8,10,24
"Ifi47",0.0078523813287383,8,4,24
"Fam13b",5.13251138473001e-10,2,8,24
"Wdr20",0.00154458913134754,2,18,24
"Kdm5d",4.11630142763442e-05,8,6,24
"Emp2",0.000323315420124076,8,10,24
"Arhgap1",0.0989434972264115,22,12,24
"Dars2",0.0238927752009263,10,4,12
"Foxj2",0.334110533580501,2,6,12
"Proser1",0.0569043697186178,14,12,24
"Sun1",1.76637512272965e-05,10,8,24
"Arhgap26",0.00373675965932319,6,8,12
"Hmgxb3",1.91900946507233e-05,12,6,12
"Rbp1",0.0139997572027855,24,10,24
"Dop1a",0.0250928689324796,24,12,24
"Tec",0.00924397413553794,6,6,12
"Col6a1",0.183240577473614,20,10,20
"Rgl2",0.00241721536280141,10,8,24
"Nde1",0.141160616249595,2,12,22
"Arl8a",0.960062248617148,24,12,24
"Dis3l2",1.41275450802064e-06,8,18,24
"Asnsd1",0.00113347064376536,10,8,24
"Card10",1.24334117847523e-05,12,6,24
"Plekhj1",0.0322206983683724,2,10,22
"Ogfod1",0.0018317852887085,24,4,24
"Krit1",1.19191572770365e-06,2,6,24
"Dab2",0.334401253846838,16,4,16
"Rrp7a",0.0038301665716798,8,10,16
"Sox5",0.00853753809763397,6,12,22
"Cdk5",0.0270659325828478,8,14,22
"Mrpl11",0.12988486012836,14,14,22
"Jak2",1.25674791089751e-05,6,12,24
"Trmt2a",0.208152095483693,12,8,12
"Mafk",3.74220516981143e-13,10,8,24
"Msantd4",8.13917762167864e-06,24,14,24
"Mrpl54",0.409483096505685,10,20,24
"Flywch1",0.000141543473417324,24,14,24
"Arl4d",0.0324144030508028,20,16,24
"Gm33459",8.50599166901774e-08,22,8,24
"Mideas",0.331674188310146,22,12,24
"Pip4p1",1.87182727208348e-07,4,8,24
"Kmt5c",2.1281199889285e-11,2,8,24
"Casp3",4.1392836039846e-10,4,12,24
"Herc6",0.0281107340320011,16,4,16
"Skil",4.43804647109341e-11,2,6,24
"Rrp12",3.19457923881964e-05,14,18,24
"Polr3b",0.354171599741655,16,4,16
"Impact",3.67976248015046e-07,22,16,24
"Cadps2",0.0347295109910446,20,12,22
"Supv3l1",2.17836655961461e-08,14,14,24
"Tlr12",0.00195979406833969,10,8,16
"Apool",0.00534867542039285,14,10,24
"C1galt1",0.000288042142502278,22,20,24
"Tti1",0.344339453114981,12,10,14
"Gps2",0.112542504240941,8,14,24
"Zkscan5",0.945377336025144,6,12,16
"Commd1",0.0241050530033117,4,12,16
"Bax",0.00119003152035392,24,16,24
"Unc50",2.57417773425209e-07,8,6,24
"Rfc2",0.472195536003063,4,12,24
"Krt13",0.999999996623714,16,16,24
"Oit3",0.170346343256629,8,16,22
"Smyd2",1.33756907257671e-06,16,14,24
"Emc8",0.206384822941144,2,4,12
"Pias1",0.457221970866346,6,12,18
"Tuba1b",0.00172264160384307,24,14,24
"Nipsnap2",1.71743558307882e-06,10,8,24
"Cbl",0.0012915500400315,24,18,24
"Slc35a1",0.000671144863320605,24,10,24
"Mrpl48",1.59845782337928e-08,10,12,24
"Tmem41b",4.87055224861561e-06,2,4,24
"Maip1",0.396767104237434,8,8,12
"Mex3c",0.197887599905887,2,4,12
"Cbr4",1.00436446886963e-06,8,18,24
"Pick1",4.01693527170181e-06,24,18,24
"Ntn1",0.000400813189663196,10,8,24
"Tecpr1",6.75771327529245e-06,10,4,24
"Chfr",0.16662824225661,2,16,18
"Gale",6.25497917137059e-11,4,6,24
"Nprl3",0.0157673249998265,8,10,16
"Arhgap17",0.00209730837798932,24,12,24
"Tut1",0.000451450528576037,12,6,12
"Ccm2",0.000331094685922964,24,14,24
"Xrcc6",0.402304309936354,20,4,20
"Glce",0.00320227425704106,6,6,12
"Mup-ps12",0.000192049739945129,8,8,24
"B3galnt2",6.11561373200239e-06,2,4,24
"Arhgef40",0.222568084426192,4,14,24
"Gtf2b",0.00032358820381886,8,16,24
"Ormdl1",0.110967166633245,10,4,12
"Sumo1",3.56550173013054e-08,14,16,24
"Nipal3",0.194270020710362,8,10,22
"S100pbp",0.000435308195994384,6,10,24
"Zfp385b",1.23090525924919e-08,14,12,24
"Xpc",4.81804555917541e-05,8,10,24
"Gtf3c6",0.0371058621482131,24,12,24
"Orai3",1.20744163308402e-09,24,12,24
"Ifngr1",0.00185519194022653,12,6,12
"Grtp1",0.0169868168707009,2,16,24
"Sult1b1",1.3587445746991e-07,12,14,24
"Zbtb41",0.178276144268443,14,14,16
"Plekha1",5.2655769759191e-08,2,6,24
"Psmb9",0.00104622750328033,12,14,24
"Otud3",0.00187252761428322,20,12,22
"Sos2",0.0130897499587818,12,10,18
"Nbn",0.957178766252013,16,14,16
"Pomgnt1",0.954185853766387,4,4,22
"Samd1",5.28641926518759e-11,18,14,24
"Sult5a1",0.0154728236765415,10,10,16
"Rrp36",0.0611666812039514,8,10,22
"Hspa13",2.20843788930927e-10,24,14,24
"Zkscan7",5.64849513438074e-06,14,4,24
"1700123O20Rik",0.0223329534624426,20,18,24
"Vti1a",4.91611050736113e-06,10,8,24
"Mkrn2",0.000593872252144617,8,10,24
"Tom1l1",0.00979795644449404,8,10,24
"Fbxo42",0.842741568874512,2,2,12
"Gemin5",0.00103620621165375,8,10,16
"Nop9",0.291587225479459,2,4,12
"Tgfa",0.000500404134748903,4,6,24
"Drosha",0.950214795736841,12,4,12
"Maf1",5.83816797644466e-05,10,8,24
"Terf2ip",0.961536557340422,14,4,16
"Cd9",1.99374135825053e-07,2,18,24
"Dhrs7b",0.0630326356751465,4,10,18
"Stim2",3.49226358332732e-08,12,18,24
"Il17ra",0.00703261079223136,12,6,12
"Zkscan17",2.8319086358926e-10,8,10,24
"Ppan",0.000207398434350058,2,4,12
"Coa8",5.9947996303494e-07,12,14,24
"Lrrc42",0.000194866070508399,8,4,24
"Iqsec2",0.373479235710729,6,14,24
"Creb1",0.0410188589107071,2,6,12
"Nop58",5.09442700474837e-07,14,20,24
"Csf1",0.0010974616563656,12,18,24
"Daglb",0.00380257322357267,8,10,24
"Ccdc93",0.0220846585172936,24,20,24
"Sigirr",2.86045635917622e-05,4,10,24
"Fgd4",0.00406870820433586,22,14,24
"Lrrc41",9.42479317355579e-06,24,14,24
"Pmf1",0.00450926243114921,6,12,24
"Aimp1",0.000278629757095229,2,20,24
"Pelp1",0.000229397519102615,8,10,24
"Tlr5",2.54269468932381e-05,8,20,24
"B3gnt2",1.47028701296245e-05,2,4,12
"Sart3",0.000147496154866956,2,8,24
"Timm9",0.00146853084421609,12,20,24
"Dus3l",0.000735438859719705,2,10,24
"Ktn1",4.48391892160242e-09,10,8,24
"Gpr180",1.51635432468421e-06,10,16,24
"Glrx2",0.035223676047578,6,12,18
"Pwwp2a",0.00189967258075227,2,4,12
"Nkiras1",0.0479899493990118,2,16,24
"C1qtnf1",0.109657662229063,18,12,20
"Slc35a4",5.38796936543297e-07,12,14,24
"Sptssa",0.891758416548513,10,10,14
"Ints11",0.0881702120215331,8,8,16
"Pofut1",6.08776047089902e-05,6,8,18
"Mfsd5",0.958883245804128,6,8,14
"Lrsam1",0.00010587448143382,24,18,24
"Tceal8",9.17099856274552e-05,6,20,24
"Diablo",0.000639841852664652,10,12,24
"Mkrn2os",8.04296984837275e-06,6,10,24
"Lysmd3",0.0120087935928754,22,12,24
"Pparg",0.000150533642060452,12,12,24
"Hmox1",0.0139145196649453,12,8,12
"Morc3",1.39131463756369e-08,14,18,24
"Tmem104",0.0266554038762611,14,14,24
"Cela1",3.97309142629997e-07,6,14,24
"Olfr1033",5.57449113766382e-11,24,10,24
"Slc9a1",0.0480251313137924,6,6,24
"Atp1a2",0.000564986757067714,18,8,22
"Epc1",0.102509032621758,2,2,16
"Arrb1",0.048445765051775,22,20,24
"Epb41l2",0.903321949242058,8,2,20
"Adarb1",5.28435655702223e-07,12,16,24
"Itpa",0.0400595044649271,12,6,12
"Dcp2",0.105135500365436,10,6,12
"Atm",0.0444126423728653,10,6,12
"Rsrc1",2.33706927968036e-10,10,16,24
"Slc34a2",2.47579627231072e-09,24,10,24
"Tmem184a",0.0131342801317655,6,12,24
"Exoc8",0.00312536373995055,12,6,12
"Tasor2",0.000809029309304357,2,14,24
"Rnf145",0.00016255488325846,12,8,24
"Zfyve19",9.14307073542174e-05,6,12,24
"Tgif1",0.000287495650155182,2,10,24
"Osgepl1",2.18505556763272e-08,10,8,24
"Mxd4",0.00632484970512913,8,10,24
"D10Wsu102e",5.26949969962404e-05,12,6,12
"Nt5dc1",0.00266246559750184,6,14,24
"Ranbp6",0.0399562813950177,22,10,24
"Vps26c",0.00068248700161672,2,12,24
"Snapc3",0.0111063276327972,6,12,24
"Rogdi",0.140527714204897,14,4,16
"Mrps9",4.17877182742635e-08,10,12,24
"Sugp2",8.63747138430455e-05,2,6,24
"Zfp568",0.0117162274437809,22,8,24
"Rab22a",0.003716591142922,12,4,12
"Krba1",4.36535809618053e-05,6,12,24
"Clic3",2.98348322088437e-16,24,8,24
"Tra2a",3.58056710496244e-05,2,6,24
"Cox14",0.0627205929711583,2,12,24
"Ppil4",0.000700419825314925,2,4,12
"Ctns",6.77897165845918e-05,10,8,24
"Kdm3a",1.01350174765334e-08,2,14,24
"Invs",0.00105369095159526,24,4,24
"Iqgap1",0.366250775110457,10,10,12
"Tmem69",0.780873408515321,12,8,16
"Rsl24d1",0.11187574431245,12,6,12
"Recql5",0.0030842013022023,6,12,24
"Hps5",0.505308581028371,14,8,14
"Tmem126a",0.144976732186661,10,6,16
"Mysm1",2.87238264074128e-05,6,4,24
"Thap11",0.079469840427758,2,4,12
"Inca1",2.68430104290392e-15,8,8,24
"Appl1",1.68862322783247e-10,24,14,24
"Noa1",1.03789300864307e-06,14,18,24
"Mfap3",0.52494719318394,12,4,12
"Snx1",0.00780324532716388,6,6,24
"Myd88",0.00220186754700879,2,8,12
"Ube2o",0.0307601883934173,10,8,12
"Cactin",0.00499714041087466,2,4,12
"Rpusd3",0.00159421451660981,24,10,24
"Rnaset2a",0.2237514886249,10,8,12
"Pttg1",0.0116178415845791,10,14,24
"Pdgfrb",0.0239006110245145,24,14,24
"Zfp652",8.80768780127011e-08,22,14,24
"Fam25c",3.00357830249443e-06,24,8,24
"Traf7",0.000593390805594544,24,18,24
"Tgm1",4.24296381368346e-05,16,14,24
"Cnnm3",6.75240586892394e-12,4,8,24
"Sarnp",1.17172654478684e-05,2,10,24
"Bod1",0.236138364717784,16,10,24
"Tmem106c",0.114356771601925,8,16,24
"Acvr1b",3.27427796462182e-05,8,12,24
"Mrpl21",0.561112659617323,2,14,18
"Ppcdc",0.0106275754925034,8,10,24
"Stx12",0.033236975509019,10,18,24
"Smap1",0.915846384677582,6,6,16
"Mob3c",0.00153423724022855,14,8,24
"Ap4b1",0.907481766072953,12,4,12
"Pea15a",0.00368357539865359,24,14,24
"Tmem184c",0.21297742783145,10,10,16
"Cox17",0.0892064750360407,12,12,24
"Pnpla3",0.071843538778301,20,12,24
"Dr1",0.958685712872241,8,8,12
"Pcnt",0.000218545033958343,8,10,24
"Slf2",0.261130396936856,2,4,12
"Wdr6",1.14210693501432e-06,8,8,24
"Ndrg1",1.03302388119139e-12,4,10,24
"Nfrkb",0.690229448431341,8,8,24
"Rspry1",0.00528020187883439,24,14,24
"Nlrp12",0.000132556586216224,24,10,24
"Zbtb2",0.105581921136594,2,10,12
"Phf5a",0.101063110998015,2,4,12
"Cxcl9",0.441791252129427,16,2,16
"Polr2c",0.0586410403565363,2,4,12
"Nod1",3.1651821771603e-06,6,12,24
"Arsg",6.99886901470923e-14,4,12,24
"Ubac1",0.000123481877150558,10,20,24
"Pigo",7.85754708579931e-05,24,14,24
"Rnf7",0.371614412642454,8,14,22
"Dnajc16",0.00155879515142559,2,4,24
"Gabpb1",0.000158438924680893,2,18,24
"Mon1b",0.000589119948833392,2,8,24
"Tead3",3.7136775180037e-05,6,12,24
"Mfge8",0.12294179469445,12,10,14
"LOC118568359",1.07089962762828e-08,2,8,24
"Capza1",2.61295464146022e-07,22,12,24
"Mapk8",0.165560740202157,8,10,12
"Arfip1",0.0700449288482557,24,12,24
"Mkks",0.043754280849006,2,6,12
"Psmg1",0.457546554343986,2,12,18
"Patj",0.29766014034099,6,12,18
"Btrc",9.68220325339638e-05,10,8,24
"Polr2j",0.0715605867025578,2,4,12
"Cdk7",9.40157939726625e-06,8,10,24
"Lrfn3",2.01223157678555e-16,24,12,24
"Tmem9b",0.41509513966678,8,16,22
"Mad2l2",5.26833490776565e-17,4,10,24
"Rasal2",3.44101912689419e-06,20,8,24
"Wdfy1",0.140749092627045,6,20,24
"Them4",5.35235190034678e-13,18,12,24
"Sgf29",0.113442636282259,6,6,18
"Tcta",0.027580821577977,22,16,24
"Tmem223",0.0250080883545023,10,8,24
"1110008P14Rik",0.000495808775808314,24,8,24
"Mctp2",0.0126401249297917,24,10,24
"Emc9",0.00744796486927502,10,14,24
"Pakap",0.927339814592544,12,8,12
"Mindy2",0.134069760209135,4,20,24
"Plce1",9.6481143224352e-07,14,16,24
"Inpp5a",0.351676514548208,10,8,12
"Rhbdd3",6.66810062666195e-05,10,8,24
"Mrps16",0.632672793106869,8,12,22
"Agpat1",2.44489563613768e-08,12,20,24
"Tcp11l2",3.247278300783e-07,6,10,24
"Iba57",0.00383288016224755,20,14,24
"Ptp4a3",6.89755149016488e-08,10,10,24
"Fzr1",0.0307215707697976,8,16,22
"Dnajc15",0.173527375147535,16,12,22
"Pigu",1.60612428775999e-08,22,12,24
"Trim37",9.32408688046183e-09,24,8,24
"Nup205",8.15841917633982e-06,24,10,24
"Slc7a6os",0.0177214706305349,8,10,24
"Zfp869",0.346748976082846,2,4,12
"Ap5z1",4.62461964114436e-07,8,8,24
"Yeats4",0.00148241766070986,8,12,24
"Phospho2",0.00778183207107831,2,4,12
"Celf2",0.520292316289663,18,10,22
"Tanc1",0.000920517185176424,2,4,12
"Cxcl14",2.12288283581827e-06,2,6,24
"Ddx52",1.800698702744e-06,4,10,24
"Synj2",5.79169876094638e-09,10,8,24
"Trmt112",0.513006136368523,8,14,24
"Mrpl53",0.0542197989140115,4,6,22
"Brcc3",0.445997750235593,6,10,18
"Cep68",0.0649861321485452,2,4,12
"Snx7",2.73416914459949e-05,6,10,24
"Inhba",4.3103660819895e-08,24,8,24
"Nudt8",0.000558370987078631,14,14,22
"Anxa2",0.00237471343658044,10,8,24
"Rsad1",1.66469079469585e-11,8,10,24
"Med28",1.37920440824759e-05,4,10,24
"Fig4",0.00539413380099001,8,14,22
"Rsf1",0.0565607011930641,2,16,24
"Asap2",2.88617014310746e-17,2,10,24
"Kat5",6.4352531565019e-05,6,6,24
"B4gat1",0.0100980574762881,8,8,24
"Agtpbp1",1.66887152461013e-07,22,10,24
"Snx17",0.170922604317214,2,16,24
"Cad",6.81046310690112e-07,2,4,24
"Tiam2",0.947175536194419,10,14,24
"Sowahb",9.35380067031251e-16,2,8,24
"Pla1a",0.957325754748372,4,6,24
"Eppk1",0.0655427585481045,12,8,12
"Pias4",0.24912839446748,20,12,20
"Slc35a5",1.70939273122367e-07,10,14,24
"Spred1",4.88674720443075e-07,16,8,24
"Bpgm",0.00134450618257182,24,12,24
"Nicn1",6.96763379502138e-11,6,6,24
"Rundc3a",0.000145353348427004,24,6,24
"Alg9",0.0152631052487765,14,4,22
"Kremen1",7.89330175023738e-07,10,8,24
"Pced1a",0.000168291632490434,8,4,24
"Map3k10",0.0424068337570785,24,14,24
"Mtif3",0.201451273775969,6,6,18
"Yes1",0.187401687986948,6,10,24
"Hmg20a",0.00025526180653282,6,12,24
"Rmdn1",0.0562340593637281,12,4,16
"Bcl7b",0.773641757189219,16,10,24
"Wbp4",0.944944238165806,8,10,24
"Egfl7",8.08304458077193e-07,10,8,24
"Polb",0.000951518061620458,20,16,22
"Niban2",1.24153418254637e-05,6,12,24
"Nmi",0.00116184394776332,6,20,24
"Ssh3",9.27569539069487e-12,2,16,24
"Sft2d1",4.40848676417131e-07,10,8,24
"Yars2",0.0123769360986422,2,4,24
"2610002M06Rik",5.88665075656793e-07,8,10,24
"Tgds",0.000252836516209468,6,12,24
"Ocln",3.42340044748014e-05,6,8,24
"Smarcal1",0.000654062071817933,24,14,24
"Gpatch2l",3.018385531245e-05,24,14,24
"Helb",0.00185702931918419,8,8,24
"Zfp410",0.043474861548946,2,6,12
"Skap2",0.157048571752413,24,10,24
"Nepro",0.00011475264897339,12,16,24
"Dnase2b",0.00928775598685806,6,18,24
"Vps72",0.0011535168045061,8,4,24
"Tstd3",8.81285610376539e-08,8,10,24
"Ino80b",0.0620029079705889,10,8,16
"Ralgps2",0.000410656807599028,4,10,24
"Zxdc",1.30381416953624e-06,10,6,12
"Ifrd1",3.6516090347214e-06,2,4,12
"Rad51d",2.82227929407859e-06,6,6,24
"Acot3",6.38721768941667e-11,10,16,24
"Pecam1",0.919766360180284,10,8,12
"Olfml1",4.29001793577089e-06,8,18,24
"Pknox1",0.00048393503558645,2,8,24
"Mettl16",0.000809153387582977,22,10,24
"P3h1",9.84892443658199e-13,24,10,24
"Wrn",0.445606379809191,14,4,16
"Alg3",0.000769063123615444,18,16,24
"Plscr1",0.0331942698625206,12,10,12
"Cavin1",0.561991529279504,8,2,20
"Fktn",0.148305619528965,24,20,24
"Nup62",3.32015630077812e-12,16,18,24
"Mrpl41",2.21709702523453e-05,10,12,24
"Dstyk",0.213384990495463,22,20,24
"Odf2",0.000392291546719249,10,14,24
"Kat8",0.0177838080418874,6,8,16
"Eral1",0.108025691180567,8,16,22
"Nmnat1",0.058879769818777,10,12,24
"Slc25a33",0.00876071842220258,2,10,24
"Pdcl",0.00469822124993631,8,6,22
"Synj1",0.23342532225043,12,6,12
"Lrrc32",0.335168550549663,2,6,12
"Gpsm2",1.16500534838132e-10,6,6,24
"Atrnl1",0.0684212337093234,24,10,24
"Rpap1",6.4930209041382e-05,24,14,24
"Pfas",0.00238327564780033,8,12,24
"Btbd2",8.37085418185656e-05,8,10,24
"Pcgf5",0.00115714164159956,14,4,24
"Edc3",0.00742969945732297,6,12,16
"Ints5",1.73974250528115e-06,2,4,24
"Aga",0.959081304589041,6,10,20
"Brms1",0.273686862422055,8,14,24
"Aldoc",0.396304646069071,8,10,16
"Wdr74",0.01893324187726,2,8,18
"Cyp39a1",8.05452933422502e-09,2,4,24
"Cirbp",2.92473110401132e-07,8,8,24
"D16Ertd472e",1.32750219332961e-07,14,18,24
"Cep120",0.136112786922396,8,12,24
"Nudt13",4.08441609266034e-07,4,12,24
"Nlk",0.000147581694587377,24,10,24
"Sf3a3",1.61634595219211e-07,24,18,24
"Dock7",7.11309997423253e-08,4,10,24
"Zfp644",0.0623635380530526,10,6,24
"Atr",0.00186062341910503,12,4,12
"Fhl1",0.557282958916693,18,8,22
"Plk2",3.53765187181327e-06,2,10,24
"Map4k5",0.23885907574738,8,10,12
"Megf9",5.86490824777542e-07,22,12,24
"Raver1",0.0986186928245467,18,16,22
"Tdp2",0.000168892937621261,6,16,24
"Klc2",0.642164477943195,10,8,12
"Zfp874a",3.80642108174346e-06,8,10,22
"Timm10b",0.737872957015031,2,12,18
"Kctd2",0.00318470841453544,4,4,12
"Gm43305",0.000352724668521217,2,8,12
"Ar",0.00010097497949426,10,14,24
"Rcc1l",0.158145388256551,12,6,12
"Mier3",0.0262856815182546,2,8,16
"Cnot7",0.00705937539783458,6,14,24
"Ccndbp1",2.16455918103466e-05,6,12,24
"Chac2",0.0158129819350653,6,6,12
"Gxylt1",0.223837671635244,16,10,16
"2510002D24Rik",1.49042762229103e-09,8,12,24
"Arap3",0.00136975734786091,10,10,12
