,Gene_ID,Period,SNR,nSNR,LLR,phase
2835,Slc36a1,24.0,1.9204279785861533,0.6262142103981228,-0.7038606007893881,24
2836,Sparc,14.0,3.565352525545892,1.782676262772946,-1.7487907409667969,10
2837,Atox1,16.0,2.423278012505724,1.1090707507504103,-1.6481024424235027,8
2838,G3bp1,12.0,1.4531334174920183,0.7265667087460091,-1.1928224563598633,11
2839,Fam114a2,22.0,2.446241300388128,0.7891126701570589,-1.374092737833659,9
2840,Larp1,24.0,2.751024000607678,1.106903809759252,0.2938656806945801,22
2841,Cnot8,24.0,2.7584905506544684,0.8120371788769608,-1.8487683931986492,23
2842,Igtp,24.0,2.0260734666777314,0.6176337680780314,-1.4700001080830891,9
2843,Irgm2,24.0,2.805868473827971,0.9224978181863794,-1.437275727589925,7
2844,Rnf187,16.0,1.28739050017673,0.643695250088365,-1.5336484909057617,7
2845,Trim11,24.0,1.375983634163081,0.4406038890651395,-0.9073866208394369,7
2846,Arf1,12.0,2.403462059598359,1.2017310297991795,-1.6905059814453125,11
2847,Snap47,16.0,2.3010568823507604,1.1505284411753802,-1.3729921976725261,8
2848,Mprip,24.0,2.4735791988516307,0.7523438178652426,-1.046682357788086,1
2849,Cops3,12.0,1.9435506523701644,0.771072408754867,-1.7509339650472004,10
2850,Pemt,12.0,1.2825279017233295,0.6412639508616648,-1.621981938680013,5
2851,Rai1,24.0,1.53046876142835,0.5658893960880294,-1.1949936548868816,2
2852,Srebf1,24.0,1.3614717641876326,0.48520514924970404,-1.0274303754170735,10
2853,Tom1l2,24.0,2.181185690287093,0.8790849179712087,0.21934310595194498,7
2854,Gid4,12.0,3.2210127936232227,1.6105063968116113,-1.6614197095235188,8
2855,Drg2,10.0,1.3775383256982863,0.6887691628491431,-1.7235096295674641,3
2856,Alkbh5,24.0,2.798559225096605,1.1183763214667117,-1.5910085042317708,8
2857,Flii,24.0,3.940751844736718,1.4156046071105373,-1.0621193250020344,8
2858,Smcr8,24.0,2.7474657107335805,0.8812903891697251,-0.9555501937866211,22
2859,Shmt1,24.0,3.741650101838583,1.1746325283485588,-1.6395713488260906,15
2860,Map2k3,24.0,5.461523682237773,2.2546656850185895,0.6890667279561361,11
2861,Usp22,24.0,2.6077640637303516,0.9604337102003775,-0.6519921620686849,9
2862,Aldh3a2,24.0,2.6455472797879356,0.9372132905686803,-1.0318597157796223,9
2863,Slc47a1,22.0,1.2902281625121734,0.49264620030896017,-1.6433860460917156,13
2864,Ulk2,24.0,2.338512072622852,0.6670612007397687,-1.7171993255615234,19
2865,Ncor1,24.0,1.9153009594912325,0.6942413244705089,-1.6625162760416667,21
2866,Ubb,24.0,1.7991242742653997,0.6481624217611792,-1.459005355834961,9
2867,Hs3st3b1,12.0,3.352158902293769,1.6760794511468844,-1.0305851300557454,11
2868,Elac2,22.0,1.9701497652562507,0.8812109800766714,-1.4816320737202961,5
2869,Map2k4,12.0,2.8854832977661986,1.4427416488830993,-1.6973810195922852,10
2870,Ndel1,24.0,2.5526290850678257,0.8892232611431591,-0.16570186614990234,11
2871,Rpl26,16.0,3.6009984821708123,1.8004992410854062,-1.9607397715250652,7
2872,Vamp2,22.0,3.2506958616940285,1.4510024224320275,-1.1057491302490234,15
2873,Chd3,24.0,4.070381236106422,1.6513947619528881,-0.8916837374369303,14
2874,Cyb5d1,18.0,3.3641958759414248,1.4252815919365653,-1.6175820032755535,10
2875,Kdm6b,24.0,3.959148854800491,1.5269447547527615,-1.4290598233540852,13
2876,Trp53,24.0,1.0584688622971998,0.3807181106989606,-1.202101230621338,2
2877,Fxr2,24.0,3.4461441301213753,1.2916147140364305,-1.4879341125488281,11
2878,Mpdu1,24.0,3.4429220716398876,1.3556099229823053,-0.7260039647420248,9
2879,Eif4a1,24.0,2.9193915543218982,1.0373822156427355,-1.0828304290771484,13
2880,Senp3,12.0,2.5484188068360956,1.2742094034180478,-1.3641633987426758,10
2881,Polr2a,12.0,1.8158478276243057,0.9079239138121529,-1.6810007095336914,3
2882,Zbtb4,18.0,4.3607696664215565,2.1803848332107783,-1.9803897539774578,4
2883,Tmem256,16.0,1.2810420435054106,0.6030728273137222,-1.8649139404296875,7
2884,Neurl4,12.0,2.2650230809790237,1.1325115404895119,-1.1864201227823894,11
2885,Eif5a,24.0,3.0323291319471335,1.0439177410915677,-0.3395085334777832,17
2886,Ctdnep1,16.0,1.1498646923436195,0.5749323461718098,-1.855064074198405,6
2887,Gabarap,16.0,2.8505418075469526,1.4252709037734763,-1.2439144452412922,16
2888,Acadvl,24.0,4.09218957615812,1.2256522555204918,-1.434667428334554,8
2889,Asgr1,24.0,3.631783564818859,1.292684846892484,-1.2690356572469075,8
2890,Asgr2,24.0,2.7262698640534713,1.0317291314107864,-1.2463316917419434,6
2891,Rnasek,22.0,3.31038486892938,1.1635854652377329,-1.683067003885905,18
2892,Gltpd2,24.0,2.4211651769931812,0.8835545825456284,-0.0027944246927897134,22
2893,Psmb6,10.0,2.3732920996942974,1.1866460498471487,-1.7870314915974934,6
2894,Mink1,24.0,2.89756622746737,1.039091606446763,-0.6516852378845215,23
2895,Slc25a11,22.0,2.19766888567972,0.8587929109556215,-1.1078524589538574,12
2896,Rnf167,24.0,4.655015078509426,1.9936178618254958,-0.25217676162719727,6
2897,Pfn1,10.0,1.3333502364596268,0.6666751182298134,-1.7482239405314128,5
2898,Spag7,24.0,1.683086859617695,0.6441330366570397,-1.0844119389851887,6
2899,Camta2,24.0,3.2502417443663902,1.1533137598719394,-0.6029713948567709,23
2900,Kif1c,24.0,3.0417284697117273,1.2059297766216452,-1.1105618476867676,4
2901,Rabep1,24.0,2.9797936801146516,1.247625349816218,0.03650442759195963,23
2902,Nup88,16.0,2.522831266931995,1.2614156334659976,-1.7415281931559246,6
2903,C1qbp,24.0,3.477752708500539,1.0740707676643644,-0.6275243759155273,16
