,Gene_ID,Period,Period_null,Lengthscale,Lengthscale_null,Var,Var_null,Noise,Noise_null
87,Mup18,24.0,300.0,3.495556592941284,8.0,0.3672139346599579,0.05000000074505806,0.14200447499752045,0.9956827759742737
88,Smagp,24.0,300.0,2.482055425643921,8.381500244140625,0.7514212131500244,0.05000000074505806,0.10411302000284195,0.9960377812385559
89,Nfil3,24.0,300.0,3.1453733444213867,8.49890422821045,3.0882534980773926,0.05000000074505806,0.11747631430625916,0.9934805035591125
90,Fnip2,24.0,300.0,2.9265129566192627,8.238823890686035,1.7840019464492798,0.05000000074505806,0.12684252858161926,0.9951010346412659
91,Lpl,24.0,300.0,2.495999336242676,8.0,1.2336432933807373,0.05000000074505806,0.14449065923690796,0.994010329246521
92,Zfp385a,24.0,300.0,3.1154932975769043,8.435539245605469,0.8604863882064819,0.05000000074505806,0.13926981389522552,0.9955289363861084
93,Mical2,24.0,300.0,2.3849971294403076,8.265972137451172,1.250962257385254,0.05000000074505806,0.09302942454814911,0.9924867749214172
94,Rai14,24.0,300.0,3.100529909133911,8.402647018432617,2.6547319889068604,0.05000000074505806,0.12060081213712692,0.9915803670883179
95,Nrep,24.0,300.0,3.190749168395996,8.0,1.8651384115219116,0.05000000074505806,0.12062203139066696,0.9940782785415649
96,Gm10319,24.0,300.0,3.0974385738372803,8.128185272216797,0.8584895133972168,0.05000000074505806,0.13797707855701447,0.9890584349632263
97,Mt1,16.0,300.0,2.0,8.12187671661377,0.7910590171813965,0.05000000074505806,0.1315649002790451,0.9896743297576904
98,Rgs5,12.0,300.0,2.0,8.0,1.3294086456298828,0.05000000074505806,0.13947656750679016,1.0015759468078613
99,Tnfaip2,24.0,300.0,2.9470365047454834,8.228386878967285,0.7199352979660034,0.05000000074505806,0.12650200724601746,0.9745146036148071
100,Pfkfb1,24.0,300.0,3.070666790008545,8.1628999710083,0.2578062415122986,0.05000000074505806,0.13615234196186066,0.990212082862854
101,Fgfrl1,24.0,300.0,3.199411153793335,8.0,2.6911461353302,0.05000000074505806,0.10220357030630112,0.9886212348937988
102,Celsr1,24.0,300.0,3.041140079498291,8.438211441040039,1.9279232025146484,0.05000000074505806,0.13337884843349457,0.9914063811302185
103,Atp11a,24.0,300.0,3.2532947063446045,8.377492904663086,1.094011902809143,0.05000000074505806,0.11135920137166977,0.9922809600830078
104,Stard13,24.0,300.0,3.079045295715332,8.525287628173828,1.5529742240905762,0.05000000074505806,0.1377803534269333,0.9933128356933594
105,B4galt5,24.0,300.0,3.363382339477539,8.418329238891602,1.9356358051300049,0.05000000074505806,0.13964232802391052,0.9887037873268127
106,Ppfibp2,24.0,300.0,2.8009581565856934,8.449706077575684,0.6813256740570068,0.05000000074505806,0.13503512740135193,0.9924955368041992
107,Gsta2,24.0,300.0,3.033212423324585,8.0,1.0376784801483154,0.05000000074505806,0.1312280148267746,0.9890740513801575
108,Khnyn,24.0,300.0,3.1980161666870117,8.296085357666016,1.293454647064209,0.05000000074505806,0.1326148509979248,0.9986082315444946
109,Idi1,24.0,300.0,3.3279733657836914,8.413201332092285,1.9797922372817993,0.05000000074505806,0.12999342381954193,0.9922873973846436
110,Rnf152,24.0,300.0,2.8547310829162598,8.0,2.4051225185394287,0.05000000074505806,0.11432068049907684,0.9916777610778809
111,Igfbp1,16.0,300.0,2.0,8.0,1.620485544204712,0.05000000074505806,0.13694706559181213,0.9913190007209778
112,Zfp655,24.0,300.0,3.1810860633850098,8.132312774658203,3.2103893756866455,0.05000000074505806,0.1354634314775467,0.9972893595695496
113,Mreg,24.0,300.0,2.8235647678375244,8.388412475585938,2.7001984119415283,0.05000000074505806,0.061797257512807846,0.9969633221626282
114,Tcim,24.0,300.0,3.0118680000305176,8.416187286376953,1.2095370292663574,0.05000000074505806,0.11987284570932388,0.9911465644836426
115,Zfp467,22.0,300.0,2.714094638824463,8.0,0.4448782503604889,0.05000000074505806,0.13938471674919128,0.9946273565292358
116,Hcn3,24.0,300.0,3.0995335578918457,8.0,0.8901879191398621,0.05000000074505806,0.14013682305812836,0.9907937049865723
117,Ces1e,12.0,300.0,2.0,8.0,0.666179358959198,0.05000000074505806,0.13500826060771942,0.9868143796920776
118,Cobl,24.0,300.0,2.7839956283569336,8.0,0.9701277017593384,0.05000000074505806,0.12833958864212036,0.9926092028617859
119,Atoh8,12.0,300.0,2.0,8.367439270019531,0.7693279385566711,0.05000000074505806,0.10680999606847763,0.992912232875824
120,Acot4,24.0,300.0,2.5744783878326416,8.476521492004395,0.779968798160553,0.05000000074505806,0.10096023231744766,0.9927744269371033
121,Esr1,24.0,300.0,2.804499387741089,8.0,2.769683361053467,0.05000000074505806,0.08966882526874542,0.9924138784408569
122,Irs1,24.0,300.0,2.675318956375122,8.207204818725586,0.9885534644126892,0.05000000074505806,0.13787899911403656,0.9965981245040894
123,Fabp2,24.0,300.0,3.0823657512664795,8.0,0.1978793740272522,0.05000000074505806,0.13419502973556519,0.9985429644584656
124,Gstt2,24.0,300.0,2.698484182357788,8.0,0.7056933641433716,0.05000000074505806,0.12016124278306961,0.9930347800254822
125,Ckm,12.0,300.0,2.0,8.339433670043945,0.7892377972602844,0.05000000074505806,0.1404920071363449,0.9939365983009338
126,Trim24,24.0,300.0,2.6346447467803955,8.0,2.228332757949829,0.05000000074505806,0.10050400346517563,0.9948221445083618
127,Moxd1,24.0,300.0,3.140808343887329,8.159369468688965,2.216564416885376,0.05000000074505806,0.13032692670822144,0.995956540107727
128,Josd2,24.0,300.0,2.774883508682251,8.47758674621582,1.5429166555404663,0.05000000074505806,0.1300857663154602,0.9956868886947632
129,Cyp2b9,24.0,300.0,3.017441749572754,8.0,0.441295325756073,0.05000000074505806,0.1315755993127823,0.9919007420539856
130,Slc23a2,24.0,300.0,2.746502637863159,8.289827346801758,0.5411853194236755,0.05000000074505806,0.11423949897289276,0.9902527332305908
131,Pkm,12.0,300.0,2.0,8.0,0.1560201644897461,0.05000000074505806,0.14230689406394958,0.9941880702972412
132,Gnat1,24.0,300.0,3.1875336170196533,8.0,1.5991861820220947,0.05000000074505806,0.1356630176305771,0.9957312941551208
133,Klhdc7a,24.0,300.0,2.8079090118408203,8.058292388916016,1.6128274202346802,0.05000000074505806,0.10281865298748016,0.9922206997871399
134,Gm3734,24.0,300.0,2.5886998176574707,8.0,0.41211771965026855,0.05000000074505806,0.13195279240608215,0.9909155368804932
135,Junb,16.0,300.0,2.0,8.543400764465332,0.6019906401634216,0.05000000074505806,0.14264868199825287,0.9980869293212891
136,Serpine2,24.0,300.0,2.811408519744873,8.319136619567871,0.472676545381546,0.05000000074505806,0.13525253534317017,0.9950158596038818
137,Kdr,12.0,300.0,2.0,8.0,1.0933293104171753,0.05000000074505806,0.134958416223526,0.9943036437034607
138,Pltp,12.0,300.0,2.0,8.0,1.2108386754989624,0.05000000074505806,0.14134444296360016,0.9920209050178528
139,A730008H23Rik,10.0,300.0,2.0,8.133877754211426,0.2743009626865387,0.05000000074505806,0.14194601774215698,0.9910205006599426
140,Hspb6,16.0,300.0,2.0,8.468661308288574,0.2493305504322052,0.05000000074505806,0.14085903763771057,0.9981858134269714
141,Sdr9c7,24.0,300.0,2.5756421089172363,8.41247844696045,1.2403185367584229,0.05000000074505806,0.12416621297597885,0.9969911575317383
142,Hyi,24.0,300.0,3.3566815853118896,8.0,1.418531060218811,0.05000000074505806,0.13870146870613098,0.9951316118240356
143,Zfp809,12.0,300.0,2.0,8.318942070007324,0.20240777730941772,0.05000000074505806,0.12638406455516815,0.9946654438972473
144,Enho,24.0,300.0,2.8516628742218018,8.0,2.3289387226104736,0.05000000074505806,0.13880367577075958,0.992142915725708
145,Lnx2,24.0,300.0,2.630361795425415,8.125567436218262,3.0183324813842773,0.05000000074505806,0.09084167331457138,1.0207180976867676
146,Per3,24.0,300.0,2.4527928829193115,8.24810791015625,1.4151718616485596,0.05000000074505806,0.06987718492746353,0.9979987144470215
147,Ryr1,12.0,300.0,2.0,8.22507095336914,1.291533350944519,0.05000000074505806,0.13990893959999084,0.9905221462249756
148,Rhbg,18.0,300.0,2.0,8.0,0.2459670454263687,0.05000000074505806,0.13949492573738098,0.9987784028053284
149,Tacc2,16.0,300.0,2.0,8.351129531860352,1.249491810798645,0.05000000074505806,0.14292506873607635,0.9983014464378357
150,Ctss,16.0,300.0,2.075157403945923,8.0,0.5999095439910889,0.05000000074505806,0.14244209229946136,0.9919723868370056
151,Irgq,24.0,300.0,2.5719287395477295,8.0,0.7860879302024841,0.05000000074505806,0.11000338941812515,0.9874477386474609
152,Plxna2,24.0,300.0,3.0384035110473633,8.40537166595459,1.420149803161621,0.05000000074505806,0.13051638007164001,0.995766818523407
153,Ptpn21,24.0,300.0,3.324559211730957,8.0,0.9491417407989502,0.05000000074505806,0.13566699624061584,0.9956903457641602
154,Arhgef10l,24.0,300.0,2.733710289001465,8.635632514953613,1.9547868967056274,0.05000000074505806,0.12756870687007904,0.9902829527854919
155,Zfhx4,24.0,300.0,3.1579272747039795,8.445510864257812,1.4471031427383423,0.05000000074505806,0.1383962333202362,0.9951513409614563
156,Des,16.0,300.0,2.1280646324157715,8.376448631286621,1.2258760929107666,0.05000000074505806,0.1431025117635727,0.9949325323104858
157,Slc10a2,16.0,300.0,2.0,8.55423355102539,0.4259873032569885,0.05000000074505806,0.14108677208423615,0.9826402068138123
158,1810008I18Rik,24.0,300.0,3.093008518218994,8.0,0.5193690657615662,0.05000000074505806,0.13546684384346008,1.0170193910598755
159,Obscn,24.0,300.0,3.4549248218536377,8.242557525634766,1.0376503467559814,0.05000000074505806,0.1429435908794403,0.9958552122116089
160,Gorasp1,24.0,300.0,3.1701321601867676,8.303053855895996,0.6347583532333374,0.05000000074505806,0.12945447862148285,1.0117720365524292
161,Msn,24.0,300.0,2.869014024734497,8.0,0.08516041189432144,0.05000000074505806,0.13961566984653473,0.9970982074737549
162,Dhrs7,24.0,300.0,2.9421942234039307,8.0,1.3789929151535034,0.05000000074505806,0.1383039653301239,0.9951526522636414
163,Mup16,16.0,300.0,2.0,8.0,0.322876513004303,0.05000000074505806,0.13953451812267303,0.9907466173171997
164,Aifm2,24.0,300.0,2.546048879623413,8.521234512329102,1.1418055295944214,0.05000000074505806,0.09021593630313873,0.9946854710578918
165,Ppfibp1,24.0,300.0,2.4985616207122803,8.43626880645752,2.8545210361480713,0.05000000074505806,0.11804059892892838,0.9933200478553772
166,Myh14,24.0,300.0,2.6813724040985107,8.151163101196289,1.5779669284820557,0.05000000074505806,0.13683240115642548,1.0205168724060059
167,Ybx3,16.0,300.0,2.051964282989502,8.0,3.5814976692199707,0.05000000074505806,0.13929350674152374,0.9882580637931824
168,Hspa4l,24.0,300.0,2.811680555343628,8.367559432983398,1.337735891342163,0.05000000074505806,0.13392242789268494,0.9925882816314697
169,Pfkm,24.0,300.0,2.642871141433716,8.413339614868164,1.2825361490249634,0.05000000074505806,0.12664878368377686,0.9943102598190308
170,Timp3,24.0,300.0,3.008467435836792,8.0,1.4714202880859375,0.05000000074505806,0.139332115650177,0.9936561584472656
171,Ddhd2,24.0,300.0,2.4319303035736084,8.3051176071167,0.819445788860321,0.05000000074505806,0.1344398707151413,0.9961861968040466
172,Nmrk1,24.0,300.0,2.3418853282928467,8.395740509033203,1.4203318357467651,0.05000000074505806,0.09832387417554855,0.9952632784843445
173,Extl1,14.0,300.0,2.0,8.0,0.4065251648426056,0.05000000074505806,0.13837561011314392,0.9986291527748108
174,Carmil1,24.0,300.0,3.0677361488342285,8.41878604888916,0.5512566566467285,0.05000000074505806,0.14049234986305237,0.9950706958770752
175,Jun,12.0,300.0,2.0,8.523812294006348,2.077197313308716,0.05000000074505806,0.11660172790288925,0.9933317303657532
176,Wdr91,24.0,300.0,2.9544432163238525,8.1660737991333,1.1680434942245483,0.05000000074505806,0.11018624156713486,0.9915238618850708
177,Abcd1,24.0,300.0,2.9140660762786865,8.22014045715332,1.3396610021591187,0.05000000074505806,0.11645768582820892,0.9931812286376953
178,Cdh5,20.0,300.0,2.7217700481414795,8.0,0.38893821835517883,0.05000000074505806,0.1432340443134308,0.9919229745864868
179,Vim,22.0,300.0,3.00595760345459,8.0,1.9383156299591064,0.05000000074505806,0.12605684995651245,0.9958077073097229
180,Eif1a,24.0,300.0,2.5066163539886475,8.232793807983398,1.1652250289916992,0.05000000074505806,0.14372214674949646,0.992823600769043
181,Spata2l,24.0,300.0,2.5852129459381104,8.0,0.8591087460517883,0.05000000074505806,0.11346029490232468,0.9908207058906555
182,Lad1,24.0,300.0,2.694946765899658,8.0,0.4900044798851013,0.05000000074505806,0.13047267496585846,0.9952162504196167
183,Gstp-ps,24.0,300.0,2.701218843460083,8.0,0.42392241954803467,0.05000000074505806,0.14121998846530914,0.9927494525909424
184,Gm12909,12.0,300.0,2.0,8.0,0.37160107493400574,0.05000000074505806,0.1288834661245346,0.9918721318244934
185,Pnp,24.0,300.0,2.7100131511688232,8.249948501586914,0.8964506983757019,0.05000000074505806,0.0994701161980629,0.9943942427635193
186,Fbxo6,24.0,300.0,2.381206750869751,8.386834144592285,0.6671150326728821,0.05000000074505806,0.0895569771528244,0.9925394058227539
187,Selenos,24.0,300.0,2.753211498260498,8.22088623046875,0.4254518747329712,0.05000000074505806,0.11767920851707458,0.996267557144165
188,Zfhx3,24.0,300.0,3.1436421871185303,8.043745994567871,0.8273249268531799,0.05000000074505806,0.14297474920749664,0.9902986288070679
189,Rcbtb2,24.0,300.0,3.488065719604492,8.0,0.7811711430549622,0.05000000074505806,0.12514379620552063,0.9969930648803711
190,Aatk,16.0,300.0,2.0,8.206551551818848,2.404355764389038,0.05000000074505806,0.12566155195236206,0.9924600124359131
191,Samhd1,16.0,300.0,2.0,8.0,0.976886510848999,0.05000000074505806,0.11558674275875092,0.9847675561904907
192,Tshz2,24.0,300.0,3.5002753734588623,8.416829109191895,2.5631086826324463,0.05000000074505806,0.14148801565170288,0.9499223828315735
193,Ypel2,24.0,300.0,2.765965461730957,8.244483947753906,1.1295897960662842,0.05000000074505806,0.11888616532087326,0.9965683221817017
194,Frmd8,24.0,300.0,2.4906442165374756,8.447571754455566,1.2628222703933716,0.05000000074505806,0.14069141447544098,0.9937299489974976
195,Nrp2,12.0,300.0,2.0,8.300230979919434,1.1841514110565186,0.05000000074505806,0.13253352046012878,0.9910663366317749
196,Kdm5b,12.0,300.0,2.0,8.0,0.4692617952823639,0.05000000074505806,0.1430550217628479,0.9959930777549744
197,Stx4a,24.0,300.0,2.781036376953125,8.463112831115723,2.0277469158172607,0.05000000074505806,0.0861465185880661,0.997644305229187
198,Gtf2ird1,24.0,300.0,2.727152109146118,8.31047534942627,2.3678269386291504,0.05000000074505806,0.08745762705802917,0.9961374402046204
199,Ppp1r9a,24.0,300.0,3.3497252464294434,8.74081039428711,1.311006784439087,0.05000000074505806,0.14170709252357483,0.9704844951629639
200,Atat1,24.0,300.0,2.4533588886260986,8.19882869720459,3.4436519145965576,0.05000000074505806,0.1322091519832611,0.9849556088447571
201,Sort1,24.0,300.0,3.2120819091796875,8.139760971069336,0.7665510177612305,0.05000000074505806,0.13966350257396698,0.9902743101119995
202,Arhgef3,22.0,300.0,2.742448568344116,8.0,0.5609181523323059,0.05000000074505806,0.14161142706871033,0.9493694305419922
203,Camsap3,24.0,300.0,2.6648592948913574,8.310383796691895,1.1064774990081787,0.05000000074505806,0.12467075884342194,0.9984523057937622
204,Slc44a1,24.0,300.0,2.756319284439087,8.504923820495605,2.265597343444824,0.05000000074505806,0.12524299323558807,0.9927533864974976
205,Ces2c,12.0,300.0,2.0,8.164753913879395,1.596060037612915,0.05000000074505806,0.14464306831359863,0.9948152303695679
206,Stat5a,24.0,300.0,2.759355306625366,8.607571601867676,0.5361859798431396,0.05000000074505806,0.1294032335281372,0.984592854976654
207,Orm2,12.0,300.0,2.0,8.0,0.3362470865249634,0.05000000074505806,0.14029109477996826,0.9824861288070679
208,Robo1,24.0,300.0,2.708030939102173,8.059311866760254,0.939813494682312,0.05000000074505806,0.13076965510845184,0.9905627965927124
209,Sucnr1,12.0,300.0,2.0,8.0,0.10844577103853226,0.05000000074505806,0.12039978057146072,0.9923809170722961
