,0,1
12908,Gm38810,0
12909,Gm52901,0
12910,Gm32403,0
12911,Gm38821,1
12912,Mir148a,1
12913,Gm32479,0
12914,Gm6559,0
12915,Nfe2l3,8
12916,Hnrnpa2b1,5288
12917,Cbx3,207
12918,Snx10,334
12919,LOC118567442,4
12920,Gm38811,0
12921,Skap2,300
12922,Halr1,0
12923,Hoxa1,3
12924,Hotairm2,0
12925,Hotairm1,2
12926,Hoxa2,8
12927,Hoxaas2,3
12928,Hoxa3,15
12929,Gm15050,2
12930,LOC115490409,2
12931,5730596B20Rik,0
12932,Hoxa4,7
12933,Hoxaas3,0
12934,Hoxa5,2
12935,Hoxa6,0
12936,Mira,0
12937,Hoxa7,0
12938,Hoxa9,0
12939,Gm52902,0
12940,Mir196b,0
12941,Hoxa10,0
12942,Hoxa11,0
12943,Hoxa11os,0
12944,Hoxa13,0
12945,Hottip,0
12946,Evx1os,0
12947,Evx1,0
12948,1700094M24Rik,0
12949,Hibadh,6221
12950,Gm33047,29
12951,LOC115490472,0
12952,Tax1bp1,2768
12953,Jazf1,8
12954,Gm52904,0
12955,Gm52903,0
12956,Gm33219,0
12957,Gm33097,2
12958,LOC115490480,0
12959,Gm4872,0
12960,Gm33348,0
12961,Creb5,6
12962,LOC115490478,0
12963,Gm38815,0
12964,Gm38814,0
12965,Gm33392,0
12966,LOC115490491,0
12967,Tril,23
12968,Gm16499,0
12969,Gm22910,0
12970,Cpvl,0
12971,Gm33716,0
12972,4921529L05Rik,0
12973,Chn2,612
12974,9530036M11Rik,1
12975,Gm15527,5
12976,9130019P16Rik,7
12977,Prr15,3
12978,Wipf3,196
12979,Gm44026,1
12980,Scrn1,1
12981,Gm52863,0
12982,Fkbp14,200
12983,Plekha8,502
12984,Gm34249,1
12985,Mturn,32
12986,LOC115490354,4
12987,Znrf2,682
12988,Nod1,439
12989,Gm24230,0
12990,Ggct,164
12991,Gm38539,0
12992,Gars,1050
12993,Crhr2,4
12994,Gm34358,0
12995,Inmt,5876
12996,Mindy4,56
12997,Gm38819,1
12998,Aqp1,1074
12999,Ghrhr,1
13000,6430584L05Rik,0
13001,Adcyap1r1,80
13002,Gm34441,0
13003,Neurod6,0
13004,Gm3279,0
13005,Gm38820,0
13006,Itprid1,0
13007,Ppp1r17,0
13008,Pde1c,9
13009,Gm34753,0
13010,Gm24709,0
13011,Gm22493,0
13012,Lsm5,49
13013,Avl9,462
13014,Kbtbd2,293
13015,Gm10209,3
13016,Fkbp9,655
13017,Nt5c3,273
13018,LOC118567443,5
13019,Vmn1r4,1
13020,Vmn1r5,0
13021,Vmn1r6,0
13022,Vmn1r7,0
13023,Vmn1r8,0
13024,Vmn1r9,0
13025,Vmn1r10,0
13026,Vmn1r11,0
13027,Vmn1r12,0
13028,Vmn1r13,0
13029,Vmn1r14,0
13030,Vmn1r15,0
13031,Vmn1r16,0
13032,Vmn1r17,0
13033,Vmn1r18,0
13034,Vmn1r19,0
13035,Vmn1r20,0
13036,4930533I22Rik,0
13037,LOC108169146,0
13038,Ppm1k,1406
13039,Herc6,290
13040,Pyurf,771
13041,Lancl2,203
13042,Vopp1,58
13043,Vmn1r21,0
13044,Gm25726,0
13045,Vmn1r22,0
13046,Vmn1r23,0
13047,Vmn1r24,0
13048,Vmn1r25,0
13049,Vmn1r26,0
13050,Vmn1r27,0
13051,Vmn1r28,0
13052,Vmn1r29,0
13053,Vmn1r30,0
13054,Vmn1r31,0
13055,Gm35077,0
13056,Gm45943,0
13057,Abcg2,1601
13058,Gm38822,0
13059,Herc3,137
13060,Nap1l5,7
13061,Fam13a,472
13062,8430415O14Rik,1
13063,Gm22367,0
13064,Tigd2,212
13065,Gprin3,1086
13066,Gm35195,0
13067,Gm22622,0
13068,Gm22723,0
13069,Gm5570,0
13070,n-R5s162,0
13071,Gm35335,0
13072,A530053G22Rik,0
13073,Gm38823,0
13074,Gm35386,0
13075,Snca,41
13076,Mmrn1,8
13077,A730020E08Rik,0
13078,Ccser1,0
13079,Gm22212,0
13080,Gm46990,0
13081,Grid2,0
13082,Gm25205,0
13083,Gm35851,0
13084,Atoh1,0
13085,Smarcad1,266
13086,Hpgds,30
13087,Qrfprl,0
13088,LOC108169147,0
13089,Tnip3,3
13090,Gm36144,0
13091,Ndnf,0
13092,Prdm5,8
13093,4930544G11Rik,0
13094,Gm23625,0
13095,Gm36408,0
13096,Gm31520,0
13097,Gm38824,0
13098,2610300M13Rik,0
13099,LOC115490475,0
13100,Mad2l1,46
13101,Vmn1r32,0
13102,Vmn1r33,0
13103,Vmn1r34,0
13104,Vmn1r35,0
13105,Vmn1r36,0
13106,Vmn1r37,0
13107,Vmn1r38,0
13108,Vmn1r39,0
13109,Gm36610,0
13110,4930597O21Rik,11
13111,Gng12,1012
13112,Gm36816,0
13113,Gadd45a,83
13114,E230016M11Rik,35
13115,Gm29928,0
13116,A430010J10Rik,0
13117,Gm38825,0
13118,Serbp1,3429
13119,Il12rb2,60
13120,LOC115490490,0
13121,Il23r,2
13122,Tacstd2,1
13123,4930515G16Rik,0
13124,Gm38573,0
13125,Gm22425,0
13126,Gm24911,0
13127,Gm25833,0
13128,LOC108169192,0
13129,Rprl1,0
13130,Gm46962,0
13131,Gm46961,1
13132,LOC115490474,0
13133,Gm30211,2
13134,Rpia,132
13135,Gm30331,1
13136,Eif2ak3,604
13137,Gm23346,0
13138,Tex37,0
13139,Foxi3,0
13140,LOC115490477,0
13141,Gm23485,0
13142,Gm38826,0
13143,Rpl34-ps1,21
13144,Thnsl2,905
13145,Gm30391,0
13146,Gm38827,0
13147,Fabp1,48129
13148,Smyd1,59
13149,Mir8112,0
13150,Krcc1,914
13151,Gm1070,1
13152,Gm38828,1
13153,Cd8b1,11
13154,Cd8a,8
13155,Rmnd5a,3140
13156,Gm30582,2
13157,Rnf103,3112
13158,Chmp3,1096
13159,Kdm3a,415
13160,Reep1,11
13161,Mrpl35,429
13162,Immt,2374
13163,Ptcd3,638
13164,Snord94,1
13165,Polr1a,537
13166,Gm26628,9
13167,9130221F21Rik,0
13168,St3gal5,1052
13169,4933431G14Rik,8
13170,Atoh8,627
13171,Gm52906,17
13172,Gm30782,0
13173,Sftpb,1
13174,Usp39,485
13175,0610030E20Rik,1159
13176,Tmem150a,3808
13177,Rnf181,2081
13178,Vamp5,149
13179,Gm52494,9
13180,Vamp8,1585
13181,Ggcx,2609
13182,Mat2a,1119
13183,Particl,37
13184,Sh2d6,0
13185,Capg,44
13186,Elmod3,360
13187,Retsat,5625
13188,Tgoln1,3357
13189,Tcf7l1,165
13190,Gm15401,34
13191,Gm31391,1
13192,Gm31249,87
13193,Kcmf1,1104
13194,Trnas-gcu,0
13195,Tmsb10,368
13196,Gm31547,0
13197,Gm20560,0
13198,Dnah6,1
13199,LOC118567445,0
13200,Gm24533,0
13201,Gm40377,0
13202,Suclg1,3256
13203,Gm38834,15
13204,Gm40378,0
13205,1700065L07Rik,0
13206,4931417E11Rik,0
13207,Gm31747,0
13208,LOC118567446,0
13209,Gm26179,0
13210,Gm23924,0
13211,Gm38835,0
13212,Gm31806,0
13213,Gm22283,0
13214,LOC118567384,1
13215,Gm38836,0
13216,Gm31860,0
13217,Ctnna2,0
13218,Lrrtm1,0
13219,6330415B21Rik,0
13220,Gm38837,0
13221,Gm5576,0
13222,Reg3b,0
13223,Reg3d,0
13224,Reg3a,0
13225,Reg2,0
13226,Reg1,0
13227,Reg3g,0
13228,Gm23727,0
13229,Gm20362,0
13230,Gm20594,0
13231,Lrrtm4,0
13232,Gm44240,1
13233,Gm32091,0
13234,Gm38838,0
13235,Gm26264,0
13236,Gm38839,0
13237,Gm32223,0
13238,Mir7232,0
13239,Mir468,0
13240,1700009C05Rik,0
13241,Gcfc2,118
13242,Mrpl19,303
13243,Gm38842,2
13244,Gm20383,1
13245,Gm32378,0
13246,Eva1a,1433
13247,LOC118567390,69
13248,LOC118567391,40
13249,Gm40381,0
13250,LOC118567392,0
13251,Tacr1,0
13252,Pole4,337
13253,Gm32425,0
13254,Gm32534,0
13255,Gm32480,0
13256,Hk2,80
13257,Gm38843,1
13258,Gm32591,0
13259,2310069B03Rik,0
13260,Sema4f,2
13261,M1ap,1
13262,LOC118567393,1
13263,Gm32644,0
13264,Dok1,32
13265,Loxl3,46
13266,Mir7040,0
13267,Htra2,188
13268,Aup1,3815
13269,Dqx1,294
13270,Tlx2,0
13271,Pcgf1,105
13272,Lbx2,4
13273,Mir3470a,0
13274,Ccdc142,146
13275,Mrpl53,363
13276,Mogs,1600
13277,Wbp1,775
13278,Ino80b,407
13279,Rtkn,367
13280,Wdr54,10
13281,1700003E16Rik,61
13282,Gm15624,5
13283,Dctn1,1057
13284,Slc4a5,15
13285,Mthfd2,49
13286,Mob1a,732
13287,Bola3,840
13288,Tet3,603
13289,Mir6374,0
13290,B230319C09Rik,2
13291,Dguok,242
13292,Actg2,2
13293,Stambp,358
13294,Gm21284,10
13295,LOC115490483,0
13296,Clec4f,1524
13297,Cd207,79
13298,Vax2os,0
13299,Vax2,0
13300,Gm32943,0
13301,Atp6v1b1,0
13302,1700124L16Rik,0
13303,Ankrd53,2
13304,Tex261,1962
13305,Gm52907,3
13306,LOC665004,0
13307,Nagk,226
13308,Paip2b,424
13309,Gm23014,0
13310,Zfp638,687
13311,Dysf,136
13312,Gm33024,0
13313,Gm10445,0
13314,Gm38845,0
13315,4930504D19Rik,0
13316,Cyp26b1,326
13317,Exoc6b,189
13318,LOC115490495,0
13319,Npm3-ps1,3
13320,Gm5878,0
13321,Gm52864,0
13322,Spr,2216
13323,Gm10444,3
13324,Gm33200,0
13325,LOC118567394,0
13326,Emx1,1
13327,Sfxn5,820
13328,Rab11fip5,20
13329,Mir705,0
13330,4933423K11Rik,0
13331,Noto,0
13332,Smyd5,365
13333,Pradc1,85
13334,Cct7,1712
13335,Fbxo41,0
13336,Egr4,0
13337,Alms1,61
13338,Nat8f7,24
13339,Nat8f3,1
13340,Mir6375,0
13341,Alms1-ps2,0
13342,Nat8f6,13
13343,Nat8f5,349
13344,Nat8,286
13345,Ptges3-ps,109
13346,Gm38847,212
13347,Nat8f2,24719
13348,Nat8f4,201
13349,Nat8f1,2864
13350,Tprkb,2367
13351,Dusp11,1304
13352,LOC118567396,4
13353,Gm33319,2
13354,4930553P18Rik,0
13355,Figla,0
13356,Add2,0
13357,Tgfa,740
13358,Fam136a,928
13359,Snrpg,129
13360,Gm52865,1
13361,Pcyox1,4893
13362,n-TGccc4,0
13363,Tia1,267
13364,C87436,256
13365,A430078I02Rik,0
13366,2310040G24Rik,44
13367,Gm52866,49
13368,Pcbp1,4925
13369,1600020E01Rik,88
13370,Asprv1,2
13371,Mxd1,154
13372,Snrnp27,296
13373,Gmcl1,250
13374,Anxa4,999
13375,2610306M01Rik,26
13376,Aak1,650
13377,Nfu1,645
13378,Gfpt1,1049
13379,D6Ertd527e,1
13380,LOC118567397,0
13381,Antxr1,35
13382,Gm38851,0
13383,Gm34170,3
13384,Gm34090,0
13385,Gkn1,0
13386,Gkn2,0
13387,Gkn3,1
13388,Bmp10,22
13389,Arhgap25,50
13390,Prokr1,1
13391,Gm34222,0
13392,Gm34312,0
13393,Aplf,46
13394,Gm46964,0
13395,Gm38852,6
13396,Gm44097,1
13397,E230015B07Rik,0
13398,1810020O05Rik,0
13399,Efcc1,59
13400,Gm34414,2
13401,Gp9,3
13402,Rab43,3387
13403,Isy1,297
13404,Cnbp,3909
13405,Copg1,2657
13406,Hmces,139
13407,H1f10,3
13408,Gm5577,1
13409,Rab7,3307
13410,Gm34872,16
13411,Gm38855,5
13412,Rpn1,4063
13413,Mir6376,0
13414,LOC118567398,0
13415,Gm38708,2
13416,Gm38856,0
13417,Gata2,26
13418,Dnajb8,0
13419,LOC118567399,3
13420,Eefsec,742
13421,LOC118567400,1
13422,Ruvbl1,232
13423,Gm46965,15
13424,Sec61a1,5232
13425,Kbtbd12,13
13426,Gm26588,156
13427,Mgll,4111
13428,Abtb1,511
13429,Podxl2,1
13430,Gm15612,0
13431,Mcm2,105
13432,Tpra1,611
13433,Gm36268,0
13434,LOC118567401,0
13435,Gm36409,0
13436,Gm36505,0
13437,Gm36639,0
13438,4933427D06Rik,0
13439,Gm1965,2
13440,Gm839,2
13441,4930512J16Rik,0
13442,Gm36735,0
13443,Plxna1,334
13444,Chchd6,44
13445,Gm52910,1
13446,Gm46966,0
13447,Txnrd3,193
13448,Vmn1r40,0
13449,Vmn1r41,0
13450,Vmn1r42,0
13451,Vmn1r43,0
13452,Vmn1r44,0
13453,Vmn1r45,0
13454,Vmn1r46,0
13455,Vmn1r47,0
13456,Vmn1r48,0
13457,Vmn1r49,0
13458,Vmn1r50,0
13459,Vmn1r51,0
13460,Vmn1r52,0
13461,V1ra8,0
13462,Vmn1r53,1
13463,Vmn1r54,0
13464,BC048671,25
13465,Chst13,173
13466,Uroc1,13628
13467,Zxdc,243
13468,Cfap100,10
13469,LOC118567402,0
13470,Klf15,3576
13471,Aldh1l1,33747
13472,Gm15756,131
13473,Slc41a3,27
13474,LOC118567403,0
13475,Iqsec1,1714
13476,Gm38860,0
13477,Nup210,695
13478,LOC118567404,0
13479,Gm30364,0
13480,Hdac11,1305
13481,LOC118567405,0
13482,Fbln2,63
13483,Wnt7a,0
13484,Gm30437,0
13485,4930471M09Rik,0
13486,1810044D09Rik,45
13487,Chchd4,177
13488,Tmem43,297
13489,Xpc,367
13490,Gm52912,4
13491,Lsm3,61
13492,Gm40387,0
13493,Gm30628,0
13494,Slc6a6,3790
13495,Grip2,3
13496,Ccdc174,135
13497,4930590J08Rik,1
13498,LOC118567406,1
13499,Fgd5,153
13500,Nr2c2,207
13501,Gm46967,16
13502,Mrps25,212
13503,Rbsn,285
13504,Trh,0
13505,Gm30688,0
13506,Gm44803,0
13507,Prickle2,43
13508,Gm38862,0
13509,Adamts9,24
13510,Gm52913,0
13511,A730049H05Rik,0
13512,Gm15737,0
13513,9530026P05Rik,5
13514,Gm38863,43
13515,Gm25094,0
13516,Gm22312,0
13517,Magi1,992
13518,LOC118567429,5
13519,Gm23035,0
13520,Gm22840,0
13521,4930511A08Rik,2
13522,Gm31661,6
13523,Slc25a26,78
13524,Lrig1,695
13525,Mir7041,0
13526,4930511E03Rik,0
13527,Gm26501,0
13528,Kbtbd8os,0
13529,Kbtbd8,20
13530,AY512915,1
13531,LOC118567435,2
13532,Suclg2,4758
13533,Gm32009,0
13534,Gm38864,0
13535,2900060L22Rik,1
13536,Tafa1,0
13537,1700123L14Rik,0
13538,Gm26011,0
13539,Tafa4,0
13540,Eogt,156
13541,Tmf1,622
13542,Gm26175,0
13543,Uba3,720
13544,Arl6ip5,735
13545,Lmod3,1
13546,Gm32191,0
13547,Frmd4b,2005
13548,Gm46970,0
13549,Gm25852,0
13550,Gm46969,0
13551,Gm23510,0
13552,LOC115486428,0
13553,Gm32247,0
13554,LOC118567426,0
13555,Gm32481,0
13556,Gm24565,0
13557,Mitf,126
13558,LOC118567428,0
13559,LOC118567427,0
13560,Gm32592,0
13561,Gm765,15
13562,Gm32535,0
13563,Gm32646,4
13564,Gm32705,0
13565,Gm32783,1
13566,4930595L18Rik,0
13567,Foxp1,537
13568,Gm19665,3
13569,Gm38865,26
13570,Gm51278,0
13571,Gm52870,2
13572,Gm32882,1
13573,Eif4e3,185
13574,Gm52869,0
13575,Gpr27,0
13576,Prok2,0
13577,Gm26748,0
13578,Gm33143,0
13579,Gm33201,0
13580,Gm33243,0
13581,Gm38866,0
13582,Gm33297,0
13583,LOC118567407,0
13584,2010109P13Rik,0
13585,Gm33448,0
13586,Gm33554,0
13587,Gm38867,0
13588,Rybp,132
13589,Gm38868,0
13590,Gm23234,0
13591,Gm33741,0
13592,1700049E22Rik,0
13593,Shq1,85
13594,Gxylt2,0
13595,Ppp4r2,587
13596,Pdzrn3,115
13597,Gm26911,4
13598,Gm33934,0
13599,Gm34335,0
13600,Gm9871,0
13601,Cntn3,0
13602,4930587E11Rik,0
13603,Gm38870,0
13604,Mir6373,0
13605,Gm26022,0
13606,LOC118567408,0
13607,Chl1,0
13608,Gm24784,0
13609,Gm52915,0
13610,Gm21054,0
13611,Cntn6,0
13612,Gm38871,0
13613,Gm23339,0
13614,Gm19757,0
13615,Gm15631,0
13616,Cntn4,0
13617,Il5ra,0
13618,Trnt1,148
13619,Crbn,218
13620,Gm34873,0
13621,Gm22418,0
13622,Gm34933,0
13623,Lrrn1,0
13624,Gm35017,0
13625,Setmar,77
13626,Sumf1,608
13627,Gm38872,5
13628,Itpr1,1233
13629,Gm35165,0
13630,Mir7661,0
13631,Gm44040,12
13632,0610040F04Rik,2
13633,Bhlhe40,1258
13634,Gm35359,0
13635,Arl8b,1036
13636,LOC115486328,4
13637,Gm35417,0
13638,Edem1,5229
13639,Gm6749,1
13640,LOC118567409,0
13641,LOC118567410,0
13642,Gm35467,0
13643,Gm20387,0
13644,Grm7,0
13645,1700054K19Rik,0
13646,Lmcd1,7
13647,5031434C07Rik,0
13648,Ssu2,0
13649,Gm38873,0
13650,LOC118567411,0
13651,Gm35649,0
13652,Cav3,0
13653,Oxtr,0
13654,Gm35706,0
13655,Gm23002,0
13656,Rad18,28
13657,Gm35824,1
13658,Gm26799,7
13659,Srgap3,191
13660,LOC108169181,0
13661,Gm43868,0
13662,Thumpd3,258
13663,LOC115490527,0
13664,Gt(ROSA)26Sor,53
13665,Setd5,1100
13666,Lhfpl4,1
13667,Mtmr14,460
13668,Cpne9,0
13669,Brpf1,393
13670,Ogg1,112
13671,Camk1,166
13672,Tada3,360
13673,Arpc4,687
13674,Ttll3,40
13675,Rpusd3,405
13676,Cidec,48
13677,Gm52871,11
13678,Jagn1,416
13679,Il17re,5
13680,Gm52872,0
13681,Il17rc,763
13682,Creld1,1280
13683,Prrt3,8
13684,Emc3,1064
13685,Fancd2,3
13686,Gm46971,0
13687,Gm38874,0
13688,Fancd2os,0
13689,Brk1,864
13690,Vhl,211
13691,Irak2,836
13692,Tatdn2,537
13693,Mir7042,0
13694,Ghrl,6
13695,Sec13,1034
13696,Atp2b2,104
13697,Gm15083,0
13698,Gm36023,0
13699,Slc6a11,0
13700,Gm52916,0
13701,Gm46972,0
13702,Slc6a1,0
13703,Gm38875,0
13704,Hrh1,1
13705,Atg7,1030
13706,Gm52917,1
13707,Vgll4,549
13708,Gm38876,2
13709,Tamm41,49
13710,Gm36190,0
13711,Gm17733,0
13712,Syn2,0
13713,Timp4,0
13714,Gm38877,0
13715,Gm38878,0
13716,Pparg,219
13717,Gm36301,1
13718,Gm36355,33
13719,Tsen2,167
13720,Mkrn2os,470
13721,Mkrn2,375
13722,Raf1,1067
13723,D830050J10Rik,18
13724,Gm38879,0
13725,Gm24008,0
13726,Tmem40,0
13727,Gm44180,0
13728,Cand2,16
13729,Mir7660,0
13730,Rpl32,2332
13731,Snora7a,3
13732,Efcab12,5
13733,Mbd4,30
13734,Ift122,112
13735,Rho,0
13736,H1f8,0
13737,Plxnd1,751
13738,LOC118567447,0
13739,Tmcc1,859
13740,9530062K07Rik,10
13741,Washc2,1628
13742,Gm52873,7
13743,Zfand4,751
13744,Marchf8,2257
13745,Gm23527,2
13746,Alox5,4
13747,Gm38880,0
13748,Olfr211,0
13749,Olfr212,0
13750,Olfr213,0
13751,Olfr214,0
13752,Olfr215,0
13753,LOC115490471,0
13754,LOC115490481,0
13755,Zfp422,383
13756,Rassf4,186
13757,Mir7043,0
13758,Depp1,3467
13759,Tmem72,0
13760,Gm36788,1
13761,Gm36873,0
13762,LOC118567448,0
13763,2810048H02Rik,0
13764,Cxcl12,6838
13765,6820426E19Rik,0
13766,Gm9946,6
13767,1700030F04Rik,0
13768,Gemin6-ps,0
13769,Zfp637,257
13770,Zfp239,1
13771,Gm38883,2
13772,Gm38882,19
13773,Hnrnpf,1746
13774,4933440N22Rik,20
13775,Fxyd4,1
13776,Gm38884,0
13777,Rasgef1a,0
13778,Mir7044,0
13779,Csgalnact2,203
13780,Gm23908,0
13781,Ret,0
13782,1700069P05Rik,0
13783,Gm30557,0
13784,Gm30498,0
13785,Bms1,649
13786,Zfp248,11
13787,Zfp9,61
13788,Ankrd26,137
13789,Cacna1c,9
13790,Gm38887,0
13791,1700080F18Rik,0
13792,4931430N09Rik,0
13793,LOC118567449,0
13794,Gm50599,0
13795,Dcp1b,98
13796,Cacna2d4,2
13797,Gm52874,0
13798,Lrtm2,11
13799,Adipor2,14842
13800,Wnt5b,120
13801,Gm40397,1
13802,Fbxl14,232
13803,Gm30690,3
13804,Gm52875,0
13805,Erc1,1091
13806,3110021A11Rik,0
13807,Rad52,146
13808,Wnk1,2600
13809,Mir706,0
13810,Ninj2,0
13811,Gm25327,0
13812,B4galnt3,104
13813,Ccdc77,81
13814,Kdm5a,583
13815,Gm24592,0
13816,Il17ra,414
13817,Tmem121b,2
13818,Hdhd5,514
13819,1700072O05Rik,0
13820,Cecr2,643
13821,LOC118567450,10
13822,Slc25a18,11
13823,Atp6v1e1,1151
13824,Gm38889,0
13825,Bcl2l13,1042
13826,Bid,298
13827,Mical3,707
13828,Gm43915,1
13829,Gm4651,0
13830,LOC118567385,1
13831,Gm30842,261
13832,Pex26,507
13833,Gm38651,9
13834,Tuba8,52
13835,Usp18,152
13836,Gm44148,5
13837,Slc6a13,5770
13838,Slc6a12,2488
13839,Iqsec3,0
13840,A2m,0
13841,Mug1,89968
13842,Gm44173,0
13843,Mug2,21728
13844,Gm10319,1299
13845,Mug-ps1,6636
13846,Gm46974,9
13847,Klrg1,0
13848,LOC118567451,0
13849,Gm6637,4
13850,M6pr,2224
13851,Phc1,69
13852,1700063H04Rik,0
13853,Rimklb,0
13854,Mfap5,2
13855,Aicda,0
13856,Apobec1,677
13857,Gdf3,2
13858,Dppa3,0
13859,LOC115490479,0
13860,Gm10420,0
13861,Gm10224,0
13862,Nanog,0
13863,Slc2a3,26
13864,Foxj2,378
13865,Mir7231,0
13866,C3ar1,70
13867,Necap1,810
13868,Gm5316,0
13869,Clec4a1,34
13870,Clec4a3,33
13871,Clec4a4,0
13872,Clec4b1,2
13873,Clec4a2,23
13874,Clec4b2,0
13875,Clec4n,32
13876,Clec4d,3
13877,Clec4e,2
13878,Vmn2r19,0
13879,Vmn2r20,0
13880,Gm22833,0
13881,Vmn2r21,0
13882,Gm25891,0
13883,Gm22722,0
13884,Vmn2r22,0
13885,Gm25065,0
13886,Vmn2r23,0
13887,Gm22724,0
13888,Vmn2r24,0
13889,Vmn2r25,0
13890,Vmn2r26,0
13891,Vmn2r27,0
13892,Gm25311,0
13893,Cd163,192
13894,Gm52877,11
13895,1700013D24Rik,0
13896,1700027F06Rik,0
13897,Pex5,3668
13898,D830015G05Rik,12
13899,Clstn3,505
13900,Gm44096,32
13901,C1rl,3663
13902,C1ra,6783
13903,C1s1,11917
13904,C1rb,2
13905,C1s2,2
13906,Lpcat3,2825
13907,Emg1,584
13908,Phb2,3511
13909,LOC115490496,2
13910,Mir141,0
13911,Mir200c,0
13912,Ptpn6,587
13913,Grcc10,1229
13914,Rnu7,4
13915,Atn1,1070
13916,Eno2,2
13917,Lrrc23,0
13918,Gm38895,0
13919,Gm38894,0
13920,Spsb2,304
13921,Tpi1,7774
13922,Usp5,1791
13923,Cdca3,31
13924,Gnb3,3
13925,P3h3,57
13926,Gm32404,5
13927,Gpr162,22
13928,Cd4,36
13929,Lag3,42
13930,Ptms,16649
13931,A230083G16Rik,97
13932,Gm38896,2
13933,Mlf2,3570
13934,Cops7a,1326
13935,Gm23851,1
13936,Pianp,9
13937,Zfp384,876
13938,4930557K07Rik,9
13939,Ing4,555
13940,Acrbp,87
13941,Lpar5,20
13942,Chd4,2808
13943,Mir7045,0
13944,Gm23751,0
13945,Nop2,417
13946,Iffo1,221
13947,Gapdh,28852
13948,Ncapd2,125
13949,Scarna10,0
13950,Mrpl51,789
13951,Mir3098,4
13952,Gm52878,3
13953,Vamp1,126
13954,Tapbpl,642
13955,E130112N10Rik,10
13956,Cd27,7
13957,Mir8113,0
13958,Gm24175,2
13959,LOC115486330,0
13960,4930417O13Rik,0
13961,Tuba3a,0
13962,Ltbr,2380
13963,Scnn1a,1134
13964,Tnfrsf1a,1950
13965,Plekhg6,346
13966,Gm52918,0
13967,Gm32673,0
13968,Cd9,372
13969,Gm28809,5
13970,Gm26728,2
13971,Gm33144,0
13972,Vwf,171
13973,Ano2,2
13974,Gm38898,0
13975,Gm33202,0
13976,Gm24947,0
13977,Ntf3,6
13978,Gm10415,0
13979,Gm33276,0
13980,Gm38899,0
13981,Kcna5,0
13982,Gm33320,0
13983,Gm33449,0
13984,Gm33496,0
13985,Kcna1,0
13986,Kcna6,1
13987,Gm33581,0
13988,Gm20190,0
13989,1700018A23Rik,1
13990,Ndufa9,1446
13991,Akap3,3
13992,Dyrk4,0
13993,Rad51ap1,5
13994,D6Wsu163e,147
13995,Fgf6,0
13996,Fgf23,0
13997,Tigar,225
13998,Ccnd2,206
13999,9330179D12Rik,0
14000,Gm38404,0
14001,Gm52919,0
14002,LOC118567452,3
14003,Parp11,148
14004,Gm34148,0
14005,Cracr2a,13
14006,Prmt8,0
14007,Gm38900,0
14008,4921513H07Rik,0
14009,Gm40402,0
14010,Mir7233,0
14011,Gm38901,0
14012,Gm46976,0
14013,Gm40401,0
14014,Tspan11,0
14015,Gm38903,0
14016,Gm15870,0
14017,Tspan9,909
14018,LOC118567453,9
14019,Gm34416,0
14020,Gm52879,3
14021,9330102E08Rik,4
14022,Tead4,10
14023,Tulp3,40
14024,Rhno1,118
14025,Foxm1,4
14026,Tex52,0
14027,Nrip2,13
14028,Itfg2,205
14029,Fkbp4,5702
14030,Gm10069,38
14031,Pzp,85804
14032,A2ml1,236
14033,Klrb1a,0
14034,Gm44478,50
14035,Gm34617,0
14036,Clec2h,54
14037,Klrb1,0
14038,Klrb1c,9
14039,Gm34755,11
14040,Klrb1b,5
14041,LOC115490435,2
14042,BC035044,4
14043,Gm34849,0
14044,Clec2i,14
14045,Gm38905,0
14046,Clec2g,0
14047,Gm15987,3
14048,Mir7649,0
14049,BC064078,4
14050,Clec2f,0
14051,Klrb1f,7
14052,Clec2e,0
14053,LOC118567454,2
14054,Klrb1-ps1,0
14055,Gm26160,0
14056,Clec2d,1400
14057,Gm38906,11
14058,2310001H17Rik,154
14059,Cd69,1
14060,Clec2m,0
14061,Clec12a,86
14062,Clec12b,4
14063,Clec1b,127
14064,Clec9a,68
14065,Clec1a,23
14066,Gm45969,0
14067,Clec7a,97
14068,Olr1,0
14069,Tmem52b,0
14070,1700101I11Rik,0
14071,Gabarapl1,3970
14072,Klre1,3
14073,Klrd1,8
14074,Klrk1,21
14075,Klrc3,2
14076,Klrc2,1
14077,Klrc1,4
14078,Mir680-1,0
14079,Klri1,4
14080,Klri2,4
14081,LOC115489356,0
14082,Klrh1,0
14083,Klra17,0
14084,Klra5,1
14085,Gm23977,0
14086,Gm40404,0
14087,Klra6,0
14088,Klra4,0
14089,Gm22621,0
14090,Klra8,0
14091,Gm24712,0
14092,Klra14-ps,0
14093,Gm23552,0
14094,Klra9,0
14095,Gm52487,0
14096,Klra7,0
14097,Klra10,0
14098,Klra13-ps,0
14099,Gm24072,0
14100,Klra3,0
14101,Klra1,1
14102,Gm6590,0
14103,LOC118567431,0
14104,Gm6600,0
14105,LOC118567386,0
14106,LOC115490339,0
14107,LOC118567388,0
14108,LOC118567455,0
14109,Gm44150,0
14110,LOC118567456,0
14111,LOC118567389,0
14112,Klra2,53
14113,Magohb,21
14114,Styk1,1
14115,Ybx3,447
14116,Gm22362,1
14117,Gm6619,0
14118,5430401F13Rik,0
14119,Tas2r130,0
14120,Tas2r107,0
14121,Tas2r106,0
14122,Tas2r104,0
14123,Tas2r105,0
14124,Tas2r114,0
