Gene_ID,WT_00_rep2,WT_02_rep2,WT_04_rep2,WT_06_rep2,WT_08_rep2,WT_10_rep2,WT_12_rep2,WT_14_rep2,WT_16_rep2,WT_18_rep2,WT_20_rep2,WT_22_rep2,WT_24_rep2,WT_26_rep2,WT_28_rep2,WT_30_rep2,WT_32_rep2,WT_34_rep2,WT_36_rep2,WT_38_rep2,WT_40_rep2,WT_42_rep2,WT_44_rep2,WT_46_rep2,WT_00_rep1,WT_02_rep1,WT_04_rep1,WT_06_rep1,WT_08_rep1,WT_10_rep1,WT_12_rep1,WT_14_rep1,WT_16_rep1,WT_18_rep1,WT_20_rep1,WT_22_rep1,WT_24_rep1,WT_26_rep1,WT_28_rep1,WT_30_rep1,WT_32_rep1,WT_34_rep1,WT_36_rep1,WT_38_rep1,WT_40_rep1,WT_42_rep1,WT_44_rep1,WT_46_rep1
Ncoa2,63.92734708114652,62.2723847523551,55.09245526210603,59.259546578272975,50.98001323893979,55.05571122835152,56.24898023391019,59.45988832335529,55.557636608222296,61.116324700040174,61.346932251031056,50.835533576445734,51.4657409153656,54.27899936664668,68.87706739177776,73.13083940436614,82.13892513615637,66.67089485504123,69.46979515489951,61.75196776679209,50.65518496738116,45.38386739298796,60.07444786149166,58.243485888559086,63.63255861094945,67.00273155874939,57.482300328784824,65.17454537085617,56.61666761556578,51.22300813072294,54.21589913967183,52.65814208650985,52.19231152311989,60.85994053286857,62.99230206116602,56.30134834526556,53.292833421461324,48.028709088958664,68.61194200821173,73.34271808744408,65.82724736051024,62.9633854226075,70.25142743633161,59.272480553955454,55.07724144419207,77.56250143914798,60.34811739485661,53.15233956532772
Tram1,167.99603571816675,168.70074210966823,126.3340313513932,138.63142411644466,144.28713789408562,130.5882834749671,135.28577792046934,160.07393535765618,128.09795689581387,138.35186644585048,155.9255225392603,127.9032884176395,151.41762721941774,161.00803181693345,155.2575479491228,146.05465590879066,123.0519921879814,136.1909732508962,124.6717685701327,148.06264744741114,148.22124344732123,137.00790156373725,142.00537521215912,121.9581196786594,172.2980075014913,172.26967367032677,137.33044114913318,127.34719254141702,129.06202997545847,130.06849768305054,137.20041503003438,165.9959256240031,143.69462174332645,133.90284481532848,135.16890172871442,117.40451744492476,160.1756721979609,164.04536325953305,151.6257448254668,139.67937618546796,140.04137364398917,141.43948899281398,129.1815481288772,160.87324341655082,159.85419305076917,107.7890644999924,137.23727492446613,128.73801014550213
Lactb2,281.97228368141634,304.2399926964597,265.8809797432073,249.5186059712433,255.9095714073512,220.28723755811757,219.86190672694119,226.64022485732775,273.42120723784507,270.3813544744554,272.9565932950734,299.58350494850663,282.58754847344824,233.10470271480546,282.32778119005934,287.76183091880796,253.48585274311165,234.2598707257047,246.48234294113445,232.24219923468152,218.34684797977815,228.93775694333416,238.26032301900958,244.67804476133088,280.16001499543023,289.10736862136685,252.36471732225291,244.4212223529345,245.71492732284776,210.73524974669274,204.65280846416664,224.3837101137083,264.18213582210774,286.7935520511913,292.749486203438,280.66642309430887,289.59404927071034,223.17531888043064,267.8746110482066,275.31922228694583,263.2602285180702,235.2136018089225,253.61704626909304,222.78721495171516,230.95081715550216,393.51563230155955,257.13313680443326,232.8444482973158
Rpl7,172.91049966966938,195.31895946628606,191.4713943050473,186.48799733798933,198.72831186211891,200.45430298696874,185.40996927382565,182.5625466751128,187.73143758708477,177.31138750347162,186.9715408849238,185.7295562509262,204.3054478179711,199.35732484771643,171.9274652496631,173.0193886261826,188.5504343948022,185.4818485069737,166.14000982953732,173.43321760632324,190.69243337773375,208.81472140116023,171.64127960426188,187.47338442369735,185.99668331357068,182.38735522297324,190.7018860604655,177.44553806190115,181.1662857262718,207.168610662035,196.7890609312953,193.33450509067814,190.25092140505683,178.95785940278125,176.94747290557333,177.727390671995,202.62173004386455,207.0698834973068,168.98183349277545,167.00932190996303,176.46578385013817,182.93198424573433,169.62184907392947,177.94629488046192,188.1569892708062,181.78711274800307,164.39659566185077,192.3179030720023
Tmem70,29.093626592895713,32.09320186307936,25.962222956616586,26.038285617726004,23.86758752770731,25.177524082205196,27.65162038720645,25.322176343456146,29.064650068406248,30.3018497114831,26.3766971864757,28.234421852872394,32.84326887362147,27.13949968332334,28.263087059552372,25.049770892932205,24.27258412248947,25.756619208956103,28.764539015263175,30.59690761164801,28.56374738392982,29.236507565833215,25.252260200770905,29.433390609557208,29.004234417364586,30.08395738260314,29.472743077667854,28.217843082776007,26.22839396387356,28.684884553204846,28.81745990306881,27.284011443787488,31.16383029238919,29.14033221186042,30.19836984707246,30.311493512109923,31.004938403192178,26.458929557989205,29.68998997556632,27.140592751808054,27.842487587297292,28.234220573138575,29.465060346272796,28.025575044533284,29.321696883958367,36.21484442195512,27.959693647130738,26.773447819226583
Gsta3,1637.5387043522965,1610.3576380062207,1522.1898578730559,1386.763177123373,1475.9687284128127,1143.0338362742311,1341.283729628941,1394.0690155691354,1776.2916689552853,1844.9383721891902,1610.3197163675504,1915.3933151680576,1641.2831086391002,1303.3449728354258,1147.87535084493,1189.5535830643676,1454.7285339803354,1217.6270780021548,1322.0243170224537,1577.1868644989306,1549.984471805495,1604.888539790581,1488.154590755944,1346.3871690362394,1615.5197882192754,1573.084211616261,1406.6789834398023,1352.1883671108033,1401.209643658713,1119.0140413268746,1419.919282783243,1380.6255470785345,1712.873991420285,1760.1089925254225,1764.7827509307338,1900.9808139050165,1633.0093036607818,1141.0125774822432,1175.1179863214818,1216.0879082536878,1164.1182988776454,1142.466065929052,1366.812958713765,1447.9236173582553,1472.4812761436467,687.7255986980335,1599.6252974185732,1322.0446707367569
Lmbrd1,53.15484209945271,54.260212303874816,54.55157561717652,56.745505208285635,47.73517505541462,57.50263172738936,61.96845220325093,55.63682439938766,58.66304162387839,54.96482137515262,51.85926904459629,52.29476451355332,45.43883178185569,50.562067888278484,56.75349117320302,61.79633563256417,63.684254218284224,58.9211156240279,67.06639202762953,57.13452399787009,49.85283251277639,45.99550981068322,53.96204258062046,52.70308295028949,50.456119706661944,54.83998671354669,57.273273782134694,60.438217099279115,53.4791312408551,53.80313002175194,60.46782264406642,55.1682711393383,56.928455944455635,56.46968332580861,54.50680970744319,52.27982346346088,50.91545795284595,51.47987381391377,57.38587614680356,59.519951081290685,61.68256882299662,57.97140345815525,64.56605505408099,54.82704451240879,50.60539964142622,56.9599619943743,55.43916354841381,51.292289506307775
Phf3,56.57530900969856,55.729110586096205,52.15625147534582,55.30891013972144,50.90790572375034,61.04422718652309,57.50996617990658,65.75669949224314,60.798007572141955,63.85032617776796,62.24105757938615,61.93247581910111,55.19023532371443,55.51797652610274,54.70763768631853,59.984885258075266,68.7514689448864,63.19489093524849,63.02257089285777,63.42642539728029,59.05314065891109,47.83043706376898,55.629062202676245,58.65901610892931,58.12898504421961,57.85376419731374,53.44112042688237,55.96872422328386,53.7964102000955,52.51306907623744,59.197900682236266,61.33445772563427,62.37502202899174,63.76848593254578,63.89076595744256,58.522190444172615,55.86832351246131,49.86933027560139,57.31202045034692,63.62259882284306,59.48832724431295,58.078757909003684,62.934600370478634,62.04282475375989,55.36026940639243,66.3701184189768,55.332447160447664,54.8996593177404
Dst,109.9660453788234,102.15519871812363,87.85430804069362,100.74122918306405,85.6637280450643,109.33871072016476,158.52394749668844,172.0378765785431,140.71366477191674,151.2814151009382,138.04301597215814,113.95575550714604,112.0734226512238,103.77908683253425,116.68942110378191,117.48549571685147,139.0043348458031,149.52515222190445,193.68377265317125,207.22681705799417,168.38703513972112,144.0417893672327,121.87765681252264,121.19631427464734,107.01839402750589,106.82764830852814,95.80383388130804,131.48314117293504,114.85498324502696,110.64169756236156,155.22353825754692,160.2662832208077,145.2101879581539,134.94553090200523,136.81608553855472,115.06362982715787,113.12344938161492,101.9819176224236,126.95794220895151,120.6809612592023,127.36353341159462,143.0498057555405,180.0532714448415,193.92409398631077,170.60925561438324,258.9931688680373,125.55183044217296,113.23759298700253
Fam168b,59.523987380600154,54.03765195808369,52.619862599571114,50.46040178331729,43.985584265563325,49.517943783160604,48.77313498264591,51.498919916975645,52.937451126262474,53.82565409276604,51.80959541524322,53.075283386889936,54.37761836189287,52.2140374342199,52.282922442603585,49.84076316093743,59.43029617619844,54.59035664199103,58.97874975808603,59.16416961058306,50.49471447646021,47.83043706376898,54.579457255455935,59.143801366027894,56.92382294931526,61.99770823749341,51.42053047593115,55.6351799788066,50.76463347846495,47.27693935620798,49.96654488277863,47.85615607240326,46.603661105943715,55.26236259386713,57.052457413560035,56.721507661275005,54.87775040053824,46.820801435224375,55.39177234247448,52.95571469480687,54.02710375958914,54.643415481853744,57.644732153949796,56.2444299169599,52.869623339029175,83.47949373643593,51.170508029767895,56.13969269042037
Hs6st1,161.90210041830346,156.6824834369478,148.432828272799,167.09396391237274,183.51362615714535,229.43099310715374,237.9660620944607,197.2251212540945,176.9110419856581,157.60379351818372,160.64451732780114,171.84989454680988,167.06050373448284,139.2964320702748,157.68226319283775,190.25404504631982,280.2607651256516,254.7170085487473,228.70478965053414,169.47540866153295,158.00994339349944,164.28715339294564,146.75946820839226,184.70318295456252,170.08854366083332,152.08812802010104,141.02324347328542,165.70478065630166,178.7338137054287,216.95789666035094,231.0281107483313,185.09473363465432,182.53100599827957,160.35414448786472,169.31052978722278,187.0309183836327,179.1946759468839,138.5642637069478,163.51651195498468,182.22067738248802,252.6791080164178,245.84169244291763,203.9318354502941,176.27120303871968,149.77839759643598,168.81250313226323,154.20518061108365,185.89227559538793
Uggt1,133.24094665313996,122.89782294585592,80.90014117731418,83.77144993564953,77.94822391979338,76.4340692725769,100.4285235561407,116.67091551496492,102.23575574980295,114.08760333101627,121.05463473341106,96.71646908736338,112.88603961304536,114.28089323173327,128.3583632141601,110.18793849391047,100.9689452930361,104.67900328949636,110.48024534244318,138.72627762893146,118.4272222996641,100.98216316148668,116.56789060893757,95.15642046478024,120.51620949043458,131.36840781920262,97.75474831670921,90.45719910223231,83.69113880408042,82.10858488509959,98.02820682281204,131.8909113192687,102.63224961034555,101.03079397746711,106.81737433509929,96.15646060673285,112.97486341482646,117.5121588847216,128.36120044162752,114.36919550296788,99.52104582429733,114.01042680103866,115.68496847362138,142.06067350159975,138.9667294403818,104.50976756414609,106.2361642203002,105.40283667779728
