,Gene_ID,Period,SNR,nSNR,LLR,phase
1041,Klhl21,24.0,5.4063888833304015,1.9563102821295757,0.5618782838185629,9
1042,Icmt,24.0,2.273180974095901,0.817364135362676,-1.2754429181416829,15
1043,Rpl22,24.0,2.438965785637314,0.9900383153244848,-0.7326951026916504,7
1044,Tprgl,20.0,2.619625819770424,1.0050014561070406,-1.7608601252237956,12
1045,Rer1,16.0,3.474259874389913,1.7371299371949565,-1.2299038569132488,10
1046,Ski,24.0,5.469299566055871,2.0031013312476547,-0.4809699058532715,16
1047,Gnb1,16.0,2.069958409814434,1.034979204907217,-1.8068834940592449,10
1048,Nadk,22.0,2.5985722258904884,0.9366510178353458,-0.6517957051595052,17
1049,Slc35e2,24.0,3.247768959637003,1.0233832294983163,-0.002510229746500651,8
1050,Cdk11b,24.0,5.644390757674855,1.9496823369941523,-1.2599525451660156,1
1051,Mib2,22.0,3.913900391449379,1.52540781557845,-0.8311637242635092,4
1052,Ssu72,22.0,4.869832884410237,1.8333425974583069,-1.1829614639282227,12
1053,Atad3a,22.0,2.543000935381674,0.9502757243588871,-1.1988000869750977,12
1054,Mrpl20,24.0,3.3064965160869875,1.0091859685082607,-0.9789074261983236,16
1055,Ccnl2,16.0,3.989654653221066,1.994827326610533,-1.6317845980326335,9
1056,Aurkaip1,16.0,1.402401861418916,0.701200930709458,-1.6005148887634277,9
1057,Dvl1,24.0,2.8364663648139143,0.9353564940203835,-0.921591599782308,17
1058,Ube2j2,24.0,3.7734738647037687,1.3701442416784373,-1.388906478881836,10
1059,Sdf4,24.0,2.7037513843288217,1.0838214275962028,-1.208798090616862,6
1060,Agrn,16.0,1.983188119159895,0.9915940595799475,-1.7168731689453125,10
1061,Dhrsx,16.0,3.8498049178611224,1.9249024589305612,-0.8240243593851725,10
1062,Cdk6,24.0,2.8333797819042994,1.0993688328706703,-0.838117758433024,10
1063,Pex1,24.0,3.133197021282081,1.25783764467236,-0.5563508669535319,15
1064,Gatad1,24.0,3.6416922130146543,1.3394129764763174,-1.494297981262207,17
1065,Akap9,12.0,1.716287205406556,0.858143602703278,-1.6839625040690105,7
1066,Cyp51,22.0,2.67994580461912,1.223456322305801,-1.3339227040608723,3
1067,Cldn12,16.0,2.801920152720844,1.400960076360422,-1.6078392664591472,13
1068,Steap4,24.0,2.598734868510327,0.7704574391554693,-1.0936161677042644,13
1069,Abcb4,24.0,1.804615469074078,0.7266562548684791,-0.4289652506510417,7
1070,Crot,24.0,3.256126235544132,1.1230654410378158,0.3821562131245931,3
1071,Tmem243,12.0,4.359776029441134,2.179888014720567,-1.4117441177368164,9
1072,Gsap,24.0,2.7776887999392987,0.9262202214825428,-1.0255910555521648,6
1073,Pmpcb,16.0,2.319262658701878,1.159631329350939,-1.8650353749593098,10
1074,Psmc2,24.0,4.071116925928071,1.6788226904564967,0.13569299379984537,2
1075,Kmt2e,16.0,2.492500321347356,1.246250160673678,-1.619413693745931,16
1076,Abcb8,22.0,3.1454065958755435,1.3744116066542424,-1.5358710289001465,11
1077,Slc4a2,16.0,1.300448709531388,0.6414925668739051,-1.6717127164204915,11
